algo,candidate_id,seed,best_final,auc_best,auc_best_norm,runtime_sec,evals_total,budget_triggered,stop_reason,cxpb,mutpb,mutation_rate,parents_rate,sel_mutation,tail_mutation,p_macro,p_micro,lambda_in,lambda_out,tourn_size,parent_selection,mating_selection,p_min,tau_percent,fix_last_gene,c1,c2,w,error
recomb,1044,1102,438.65,43859.52500000008,438.5952500000008,121.13115954399109,2122,False,None,,,,,0.175,0.08,,,,,5.0,,,,,True,,,,
recomb,1044,202,438.65,43858.02500000008,438.58025000000083,122.01034450531006,2122,False,None,,,,,0.175,0.08,,,,,5.0,,,,,True,,,,
recomb,1044,303,438.65,43858.77500000008,438.5877500000008,122.34437251091003,2122,False,None,,,,,0.175,0.08,,,,,5.0,,,,,True,,,,
recomb,1044,404,438.65,43861.02500000008,438.6102500000008,122.5342493057251,2122,False,None,,,,,0.175,0.08,,,,,5.0,,,,,True,,,,
recomb,1044,505,438.65,43859.15000000008,438.5915000000008,122.56434559822083,2122,False,None,,,,,0.175,0.08,,,,,5.0,,,,,True,,,,
recomb,1044,606,438.65,43860.72500000008,438.60725000000076,121.23813652992249,2122,False,None,,,,,0.175,0.08,,,,,5.0,,,,,True,,,,
recomb,1044,707,438.65,43857.72500000008,438.5772500000008,121.56312155723572,2122,False,None,,,,,0.175,0.08,,,,,5.0,,,,,True,,,,
recomb,1044,808,438.65,43861.32500000008,438.6132500000008,120.89125180244446,2122,False,None,,,,,0.175,0.08,,,,,5.0,,,,,True,,,,
recomb,1044,909,438.65,43861.92500000008,438.6192500000008,123.05429673194885,2122,False,None,,,,,0.175,0.08,,,,,5.0,,,,,True,,,,
recomb,1056,1001,438.65,43861.77500000008,438.6177500000008,122.46534204483032,2122,False,None,,,,,0.175,0.15,,,,,5.0,,,,,True,,,,
recomb,1056,101,438.65,43858.25000000008,438.5825000000008,124.11706709861755,2122,False,None,,,,,0.175,0.15,,,,,5.0,,,,,True,,,,
recomb,1056,1102,438.65,43857.27500000008,438.57275000000084,123.39127135276794,2122,False,None,,,,,0.175,0.15,,,,,5.0,,,,,True,,,,
recomb,1056,202,438.65,43852.475000000086,438.52475000000084,123.445485830307,2122,False,None,,,,,0.175,0.15,,,,,5.0,,,,,True,,,,
recomb,1056,303,438.65,43855.325000000084,438.55325000000084,120.4806215763092,2122,False,None,,,,,0.175,0.15,,,,,5.0,,,,,True,,,,
recomb,1056,404,438.65,43858.17500000008,438.58175000000085,122.56950902938843,2122,False,None,,,,,0.175,0.15,,,,,5.0,,,,,True,,,,
recomb,1056,505,438.65,43856.00000000009,438.56000000000085,123.16517949104309,2122,False,None,,,,,0.175,0.15,,,,,5.0,,,,,True,,,,
recomb,1056,606,438.65,43856.97500000008,438.5697500000008,120.6915500164032,2122,False,None,,,,,0.175,0.15,,,,,5.0,,,,,True,,,,
recomb,1056,707,438.65,43854.575000000084,438.54575000000085,124.00550174713135,2122,False,None,,,,,0.175,0.15,,,,,5.0,,,,,True,,,,
recomb,1056,808,438.65,43858.02500000009,438.5802500000009,124.57117128372192,2122,False,None,,,,,0.175,0.15,,,,,5.0,,,,,True,,,,
recomb,1056,909,438.65,43861.77500000008,438.6177500000008,122.93998885154724,2122,False,None,,,,,0.175,0.15,,,,,5.0,,,,,True,,,,
recomb,1059,1001,438.65,43854.575000000084,438.54575000000085,121.86484241485596,2122,False,None,,,,,0.175,0.175,,,,,5.0,,,,,True,,,,
recomb,1059,101,438.65,43856.75000000009,438.56750000000085,122.10256123542786,2122,False,None,,,,,0.175,0.175,,,,,5.0,,,,,True,,,,
recomb,1059,1102,438.65,43853.37500000009,438.53375000000085,121.39422821998596,2122,False,None,,,,,0.175,0.175,,,,,5.0,,,,,True,,,,
recomb,1059,202,438.65,43854.12500000009,438.5412500000009,123.99068117141724,2122,False,None,,,,,0.175,0.175,,,,,5.0,,,,,True,,,,
recomb,1059,303,438.65,43856.52500000009,438.5652500000009,119.43959069252014,2122,False,None,,,,,0.175,0.175,,,,,5.0,,,,,True,,,,
recomb,1059,404,438.65,43861.32500000008,438.6132500000008,122.29519248008728,2122,False,None,,,,,0.175,0.175,,,,,5.0,,,,,True,,,,
recomb,1059,505,438.65,43846.400000000096,438.46400000000096,122.47571110725403,2122,False,None,,,,,0.175,0.175,,,,,5.0,,,,,True,,,,
recomb,1059,606,438.65,43858.32500000008,438.58325000000076,121.35040593147278,2122,False,None,,,,,0.175,0.175,,,,,5.0,,,,,True,,,,
recomb,1059,707,438.65,43854.42500000008,438.54425000000083,123.49392914772034,2122,False,None,,,,,0.175,0.175,,,,,5.0,,,,,True,,,,
recomb,1059,808,438.65,43861.32500000008,438.6132500000008,122.22535824775696,2122,False,None,,,,,0.175,0.175,,,,,5.0,,,,,True,,,,
recomb,1059,909,438.65,43863.42500000008,438.6342500000008,124.34068369865417,2122,False,None,,,,,0.175,0.175,,,,,5.0,,,,,True,,,,
recomb,106,1001,438.65,43843.325000000084,438.43325000000084,118.26441240310669,2122,False,None,,,,,0.0075,0.135,,,,,2.0,,,,,True,,,,
recomb,106,101,438.5,43837.175,438.37175,117.6705801486969,2122,False,None,,,,,0.0075,0.135,,,,,2.0,,,,,True,,,,
recomb,106,1102,438.65,43849.475000000086,438.49475000000086,119.01630282402039,2122,False,None,,,,,0.0075,0.135,,,,,2.0,,,,,True,,,,
recomb,106,202,438.65,43850.975000000086,438.50975000000085,117.02885627746582,2122,False,None,,,,,0.0075,0.135,,,,,2.0,,,,,True,,,,
recomb,106,303,438.65,43849.92500000009,438.4992500000009,117.97078061103821,2122,False,None,,,,,0.0075,0.135,,,,,2.0,,,,,True,,,,
recomb,106,404,438.65,43851.27500000008,438.51275000000084,118.38881635665894,2122,False,None,,,,,0.0075,0.135,,,,,2.0,,,,,True,,,,
recomb,106,505,438.65,43848.50000000009,438.48500000000087,120.23325252532959,2122,False,None,,,,,0.0075,0.135,,,,,2.0,,,,,True,,,,
recomb,106,606,438.65,43847.525000000096,438.475250000001,117.60579657554626,2122,False,None,,,,,0.0075,0.135,,,,,2.0,,,,,True,,,,
recomb,106,707,438.65,43852.475000000086,438.52475000000084,119.2716691493988,2122,False,None,,,,,0.0075,0.135,,,,,2.0,,,,,True,,,,
recomb,106,808,438.65,43851.12500000007,438.5112500000007,120.01395106315613,2122,False,None,,,,,0.0075,0.135,,,,,2.0,,,,,True,,,,
recomb,106,909,438.65,43859.07500000008,438.59075000000075,117.3760495185852,2122,False,None,,,,,0.0075,0.135,,,,,2.0,,,,,True,,,,
recomb,1082,1001,438.65,43856.52500000008,438.5652500000008,122.63695883750916,2122,False,None,,,,,0.2,0.015,,,,,3.0,,,,,True,,,,
recomb,1082,101,438.65,43857.65000000008,438.5765000000008,118.12639856338501,2122,False,None,,,,,0.2,0.015,,,,,3.0,,,,,True,,,,
recomb,1082,1102,438.65,43858.92500000008,438.58925000000085,119.6721019744873,2122,False,None,,,,,0.2,0.015,,,,,3.0,,,,,True,,,,
recomb,1082,202,438.65,43860.27500000008,438.6027500000008,119.21516823768616,2122,False,None,,,,,0.2,0.015,,,,,3.0,,,,,True,,,,
recomb,1082,303,438.65,43858.175000000076,438.58175000000074,121.38485527038574,2122,False,None,,,,,0.2,0.015,,,,,3.0,,,,,True,,,,
recomb,1082,404,438.65,43858.17500000008,438.58175000000085,122.76286840438843,2122,False,None,,,,,0.2,0.015,,,,,3.0,,,,,True,,,,
recomb,1082,505,438.65,43858.10000000008,438.5810000000008,124.00275158882141,2122,False,None,,,,,0.2,0.015,,,,,3.0,,,,,True,,,,
recomb,1082,606,438.65,43858.32500000008,438.58325000000076,121.50217199325562,2122,False,None,,,,,0.2,0.015,,,,,3.0,,,,,True,,,,
recomb,1082,707,438.65,43857.27500000008,438.57275000000084,122.81182169914246,2122,False,None,,,,,0.2,0.015,,,,,3.0,,,,,True,,,,
recomb,1082,808,438.65,43857.72500000008,438.5772500000008,121.13032221794128,2122,False,None,,,,,0.2,0.015,,,,,3.0,,,,,True,,,,
recomb,1082,909,438.65,43861.17500000008,438.6117500000008,122.68040013313293,2122,False,None,,,,,0.2,0.015,,,,,3.0,,,,,True,,,,
recomb,1089,1001,438.65,43859.52500000008,438.5952500000008,121.97486996650696,2122,False,None,,,,,0.2,0.025,,,,,5.0,,,,,True,,,,
recomb,1089,101,438.65,43860.80000000008,438.60800000000086,123.39001226425171,2122,False,None,,,,,0.2,0.025,,,,,5.0,,,,,True,,,,
recomb,1089,1102,438.65,43859.97500000008,438.59975000000077,119.20594048500061,2122,False,None,,,,,0.2,0.025,,,,,5.0,,,,,True,,,,
recomb,1089,202,438.65,43858.925000000076,438.58925000000073,121.53014516830444,2122,False,None,,,,,0.2,0.025,,,,,5.0,,,,,True,,,,
recomb,1089,303,438.65,43860.42500000008,438.60425000000083,121.22910737991333,2122,False,None,,,,,0.2,0.025,,,,,5.0,,,,,True,,,,
recomb,1089,404,438.65,43861.92500000008,438.6192500000008,122.21582460403442,2122,False,None,,,,,0.2,0.025,,,,,5.0,,,,,True,,,,
recomb,1089,505,438.65,43860.65000000008,438.60650000000084,121.36045050621033,2122,False,None,,,,,0.2,0.025,,,,,5.0,,,,,True,,,,
recomb,1089,606,438.65,43859.97500000008,438.59975000000077,123.66470742225647,2122,False,None,,,,,0.2,0.025,,,,,5.0,,,,,True,,,,
recomb,1089,707,438.65,43858.47500000008,438.5847500000008,119.86935806274414,2122,False,None,,,,,0.2,0.025,,,,,5.0,,,,,True,,,,
recomb,1089,808,438.65,43861.62500000008,438.6162500000008,120.70727324485779,2122,False,None,,,,,0.2,0.025,,,,,5.0,,,,,True,,,,
recomb,1089,909,438.65,43861.02500000008,438.6102500000008,118.72587251663208,2122,False,None,,,,,0.2,0.025,,,,,5.0,,,,,True,,,,
recomb,1093,1001,438.65,43859.07500000008,438.59075000000075,122.07649946212769,2122,False,None,,,,,0.2,0.035,,,,,2.0,,,,,True,,,,
recomb,1093,101,438.65,43859.75000000008,438.5975000000008,119.454354763031,2122,False,None,,,,,0.2,0.035,,,,,2.0,,,,,True,,,,
recomb,1093,1102,438.65,43859.97500000008,438.59975000000077,119.35925602912903,2122,False,None,,,,,0.2,0.035,,,,,2.0,,,,,True,,,,
recomb,1093,202,438.65,43858.32500000008,438.58325000000076,122.49568486213684,2122,False,None,,,,,0.2,0.035,,,,,2.0,,,,,True,,,,
recomb,1093,303,438.65,43858.47500000008,438.5847500000008,119.87524843215942,2122,False,None,,,,,0.2,0.035,,,,,2.0,,,,,True,,,,
recomb,1093,404,438.65,43857.27500000008,438.57275000000084,124.56687927246094,2122,False,None,,,,,0.2,0.035,,,,,2.0,,,,,True,,,,
recomb,1093,505,438.65,43857.65000000008,438.5765000000008,124.86810946464539,2122,False,None,,,,,0.2,0.035,,,,,2.0,,,,,True,,,,
recomb,1093,606,438.65,43855.47500000008,438.5547500000008,125.71667766571045,2122,False,None,,,,,0.2,0.035,,,,,2.0,,,,,True,,,,
recomb,1093,707,438.65,43853.22500000008,438.5322500000008,121.52949261665344,2122,False,None,,,,,0.2,0.035,,,,,2.0,,,,,True,,,,
recomb,1093,808,438.65,43857.72500000008,438.5772500000008,122.92442464828491,2122,False,None,,,,,0.2,0.035,,,,,2.0,,,,,True,,,,
recomb,1093,909,438.65,43857.27500000008,438.57275000000084,123.80108070373535,2122,False,None,,,,,0.2,0.035,,,,,2.0,,,,,True,,,,
recomb,1108,1001,438.65,43855.02500000009,438.5502500000009,118.94493055343628,2122,False,None,,,,,0.2,0.1,,,,,2.0,,,,,True,,,,
recomb,1108,101,438.65,43855.25000000009,438.55250000000086,121.11035060882568,2122,False,None,,,,,0.2,0.1,,,,,2.0,,,,,True,,,,
recomb,1108,1102,438.65,43849.325000000084,438.49325000000084,120.69163703918457,2122,False,None,,,,,0.2,0.1,,,,,2.0,,,,,True,,,,
recomb,1108,202,438.65,43854.12500000009,438.5412500000009,120.76915574073792,2122,False,None,,,,,0.2,0.1,,,,,2.0,,,,,True,,,,
recomb,1108,303,438.65,43842.27500000005,438.4227500000005,120.49548053741455,2122,False,None,,,,,0.2,0.1,,,,,2.0,,,,,True,,,,
recomb,1108,404,438.65,43857.27500000008,438.57275000000084,119.51206016540527,2122,False,None,,,,,0.2,0.1,,,,,2.0,,,,,True,,,,
recomb,1108,505,438.65,43856.600000000086,438.5660000000009,119.43739986419678,2122,False,None,,,,,0.2,0.1,,,,,2.0,,,,,True,,,,
recomb,1108,606,438.65,43852.17500000008,438.52175000000085,120.12355184555054,2122,False,None,,,,,0.2,0.1,,,,,2.0,,,,,True,,,,
