algo,candidate_id,seed,best_final,auc_best,auc_best_norm,runtime_sec,evals_total,budget_triggered,stop_reason,cxpb,mutpb,mutation_rate,parents_rate,sel_mutation,tail_mutation,p_macro,p_micro,lambda_in,lambda_out,tourn_size,parent_selection,mating_selection,p_min,tau_percent,fix_last_gene,c1,c2,w,error
mixed_generic,100,1001,438.65,43847.375000000044,438.47375000000045,68.95932292938232,1871,False,None,0.8006294318440735,0.14153526939985112,0.11791424979178465,,,,,,,,,,,,,True,,,,
mixed_generic,100,101,438.65,43853.90000000008,438.53900000000084,75.83625555038452,1873,False,None,0.8006294318440735,0.14153526939985112,0.11791424979178465,,,,,,,,,,,,,True,,,,
mixed_generic,100,1102,438.65,43844.52500000009,438.4452500000009,65.67898964881897,1786,False,None,0.8006294318440735,0.14153526939985112,0.11791424979178465,,,,,,,,,,,,,True,,,,
mixed_generic,100,202,438.65,43849.02500000008,438.4902500000008,79.87216186523438,1829,False,None,0.8006294318440735,0.14153526939985112,0.11791424979178465,,,,,,,,,,,,,True,,,,
mixed_generic,100,303,438.65,43854.72500000008,438.54725000000076,80.23988580703735,1824,False,None,0.8006294318440735,0.14153526939985112,0.11791424979178465,,,,,,,,,,,,,True,,,,
mixed_generic,100,404,438.65,43858.92500000008,438.58925000000085,80.84295511245728,1827,False,None,0.8006294318440735,0.14153526939985112,0.11791424979178465,,,,,,,,,,,,,True,,,,
mixed_generic,100,505,438.65,43855.550000000076,438.55550000000073,80.74058127403259,1870,False,None,0.8006294318440735,0.14153526939985112,0.11791424979178465,,,,,,,,,,,,,True,,,,
mixed_generic,100,606,438.65,43840.32500000006,438.40325000000064,81.65498447418213,1821,False,None,0.8006294318440735,0.14153526939985112,0.11791424979178465,,,,,,,,,,,,,True,,,,
mixed_generic,100,707,438.65,43824.725000000086,438.24725000000086,84.49933743476868,1876,False,None,0.8006294318440735,0.14153526939985112,0.11791424979178465,,,,,,,,,,,,,True,,,,
mixed_generic,100,808,438.65,43855.325000000084,438.55325000000084,80.17668056488037,1838,False,None,0.8006294318440735,0.14153526939985112,0.11791424979178465,,,,,,,,,,,,,True,,,,
mixed_generic,100,909,438.65,43859.37500000008,438.5937500000008,80.3275990486145,1886,False,None,0.8006294318440735,0.14153526939985112,0.11791424979178465,,,,,,,,,,,,,True,,,,
mixed_generic,10,1001,438.65,43858.62500000008,438.5862500000008,72.12730717658997,1770,False,None,0.7118927092548872,0.26079700284716234,0.1943568293049329,,,,,,,,,,,,,True,,,,
mixed_generic,10,101,438.65,43848.350000000064,438.4835000000006,79.70937752723694,1714,False,None,0.7118927092548872,0.26079700284716234,0.1943568293049329,,,,,,,,,,,,,True,,,,
mixed_generic,10,1102,438.65,43853.975000000086,438.5397500000009,69.33606624603271,1754,False,None,0.7118927092548872,0.26079700284716234,0.1943568293049329,,,,,,,,,,,,,True,,,,
mixed_generic,10,202,438.65,43855.92500000008,438.5592500000008,75.12982392311096,1719,False,None,0.7118927092548872,0.26079700284716234,0.1943568293049329,,,,,,,,,,,,,True,,,,
mixed_generic,10,303,438.65,43855.92500000008,438.5592500000008,75.7723217010498,1766,False,None,0.7118927092548872,0.26079700284716234,0.1943568293049329,,,,,,,,,,,,,True,,,,
mixed_generic,10,404,438.65,43850.075000000084,438.50075000000083,73.28904104232788,1771,False,None,0.7118927092548872,0.26079700284716234,0.1943568293049329,,,,,,,,,,,,,True,,,,
mixed_generic,10,505,438.65,43852.40000000009,438.5240000000009,69.93700075149536,1771,False,None,0.7118927092548872,0.26079700284716234,0.1943568293049329,,,,,,,,,,,,,True,,,,
mixed_generic,10,606,438.65,43838.67500000003,438.38675000000035,69.71615052223206,1718,False,None,0.7118927092548872,0.26079700284716234,0.1943568293049329,,,,,,,,,,,,,True,,,,
mixed_generic,10,707,438.65,43849.475000000086,438.49475000000086,70.32288193702698,1759,False,None,0.7118927092548872,0.26079700284716234,0.1943568293049329,,,,,,,,,,,,,True,,,,
mixed_generic,10,808,438.65,43842.42500000009,438.4242500000009,68.96997880935669,1733,False,None,0.7118927092548872,0.26079700284716234,0.1943568293049329,,,,,,,,,,,,,True,,,,
mixed_generic,10,909,438.65,43843.175000000025,438.43175000000025,70.51104807853699,1810,False,None,0.7118927092548872,0.26079700284716234,0.1943568293049329,,,,,,,,,,,,,True,,,,
mixed_generic,11,1001,438.65,43855.475000000086,438.55475000000087,71.4009702205658,1578,False,None,0.6507206525798022,0.17844761793920877,0.08907939062267566,,,,,,,,,,,,,True,,,,
mixed_generic,11,101,438.65,43845.05000000008,438.45050000000083,62.43554186820984,1595,False,None,0.6507206525798022,0.17844761793920877,0.08907939062267566,,,,,,,,,,,,,True,,,,
mixed_generic,11,1102,438.65,43857.57500000008,438.57575000000077,80.2836983203888,1629,False,None,0.6507206525798022,0.17844761793920877,0.08907939062267566,,,,,,,,,,,,,True,,,,
mixed_generic,11,202,438.65,43849.02500000008,438.4902500000008,62.607988119125366,1575,False,None,0.6507206525798022,0.17844761793920877,0.08907939062267566,,,,,,,,,,,,,True,,,,
mixed_generic,11,303,438.65,43854.575000000084,438.54575000000085,66.28791999816895,1620,False,None,0.6507206525798022,0.17844761793920877,0.08907939062267566,,,,,,,,,,,,,True,,,,
mixed_generic,11,404,438.65,43857.42500000008,438.5742500000008,61.59232020378113,1577,False,None,0.6507206525798022,0.17844761793920877,0.08907939062267566,,,,,,,,,,,,,True,,,,
