algo,candidate_id,seed,best_final,auc_best,auc_best_norm,runtime_sec,evals_total,budget_triggered,stop_reason,cxpb,mutpb,mutation_rate,parents_rate,sel_mutation,tail_mutation,p_macro,p_micro,lambda_in,lambda_out,tourn_size,parent_selection,mating_selection,p_min,tau_percent,fix_last_gene,c1,c2,w,error
baseline,106,1102,438.65,43843.02500000006,438.43025000000057,116.4800877571106,2122,False,None,,,,,0.0075,0.135,0.0,0.0,,,2.0,,,,,True,,,,
baseline,106,202,438.65,43852.02500000008,438.52025000000083,114.59556674957275,2122,False,None,,,,,0.0075,0.135,0.0,0.0,,,2.0,,,,,True,,,,
baseline,106,303,438.65,43856.52500000008,438.5652500000008,115.77615904808044,2122,False,None,,,,,0.0075,0.135,0.0,0.0,,,2.0,,,,,True,,,,
baseline,106,404,438.65,43851.12500000009,438.51125000000087,115.72894382476807,2122,False,None,,,,,0.0075,0.135,0.0,0.0,,,2.0,,,,,True,,,,
baseline,106,505,438.65,43844.300000000054,438.44300000000055,116.46105003356934,2122,False,None,,,,,0.0075,0.135,0.0,0.0,,,2.0,,,,,True,,,,
baseline,106,606,438.65,43842.57500000007,438.4257500000007,116.65157389640808,2122,False,None,,,,,0.0075,0.135,0.0,0.0,,,2.0,,,,,True,,,,
baseline,106,707,438.65,43848.12500000009,438.4812500000009,116.49340748786926,2122,False,None,,,,,0.0075,0.135,0.0,0.0,,,2.0,,,,,True,,,,
baseline,106,808,438.65,43846.02500000009,438.4602500000009,117.15855693817139,2122,False,None,,,,,0.0075,0.135,0.0,0.0,,,2.0,,,,,True,,,,
baseline,106,909,438.65,43854.12500000009,438.5412500000009,117.65819978713989,2122,False,None,,,,,0.0075,0.135,0.0,0.0,,,2.0,,,,,True,,,,
baseline,1082,1001,438.65,43848.42500000008,438.4842500000008,117.20331954956055,2122,False,None,,,,,0.2,0.015,0.0,0.0,,,3.0,,,,,True,,,,
baseline,1082,101,438.65,43853.15000000008,438.5315000000008,120.62081813812256,2122,False,None,,,,,0.2,0.015,0.0,0.0,,,3.0,,,,,True,,,,
baseline,1082,1102,438.65,43849.32500000008,438.4932500000008,118.22148108482361,2122,False,None,,,,,0.2,0.015,0.0,0.0,,,3.0,,,,,True,,,,
baseline,1082,202,438.65,43846.92500000009,438.4692500000009,122.40094447135925,2122,False,None,,,,,0.2,0.015,0.0,0.0,,,3.0,,,,,True,,,,
baseline,1082,303,438.65,43853.67500000008,438.53675000000084,118.56309962272644,2122,False,None,,,,,0.2,0.015,0.0,0.0,,,3.0,,,,,True,,,,
baseline,1082,404,438.65,43854.12500000008,438.5412500000008,118.69933414459229,2122,False,None,,,,,0.2,0.015,0.0,0.0,,,3.0,,,,,True,,,,
baseline,1082,505,438.65,43855.25000000008,438.5525000000008,120.25822257995605,2122,False,None,,,,,0.2,0.015,0.0,0.0,,,3.0,,,,,True,,,,
baseline,1082,606,438.65,43848.42500000008,438.4842500000008,119.33825421333313,2122,False,None,,,,,0.2,0.015,0.0,0.0,,,3.0,,,,,True,,,,
baseline,1082,707,438.65,43852.17500000008,438.52175000000085,120.18512773513794,2122,False,None,,,,,0.2,0.015,0.0,0.0,,,3.0,,,,,True,,,,
baseline,1082,808,438.65,43852.62500000009,438.52625000000086,120.60157370567322,2122,False,None,,,,,0.2,0.015,0.0,0.0,,,3.0,,,,,True,,,,
baseline,1082,909,438.65,43856.37500000009,438.5637500000009,118.37987637519836,2122,False,None,,,,,0.2,0.015,0.0,0.0,,,3.0,,,,,True,,,,
baseline,1089,1001,438.65,43858.325000000084,438.5832500000008,118.30803394317627,2122,False,None,,,,,0.2,0.025,0.0,0.0,,,5.0,,,,,True,,,,
baseline,1089,101,438.65,43856.00000000008,438.5600000000008,119.07610607147217,2122,False,None,,,,,0.2,0.025,0.0,0.0,,,5.0,,,,,True,,,,
baseline,1089,1102,438.65,43844.825000000084,438.4482500000008,118.2149510383606,2122,False,None,,,,,0.2,0.025,0.0,0.0,,,5.0,,,,,True,,,,
baseline,1089,202,438.65,43852.17500000008,438.52175000000085,119.68489956855774,2122,False,None,,,,,0.2,0.025,0.0,0.0,,,5.0,,,,,True,,,,
baseline,1089,303,438.65,43856.07500000008,438.5607500000008,116.95237994194031,2122,False,None,,,,,0.2,0.025,0.0,0.0,,,5.0,,,,,True,,,,
baseline,1089,404,438.65,43856.37500000008,438.5637500000008,118.57405376434326,2122,False,None,,,,,0.2,0.025,0.0,0.0,,,5.0,,,,,True,,,,
baseline,1089,505,438.65,43857.20000000008,438.5720000000008,117.50590634346008,2122,False,None,,,,,0.2,0.025,0.0,0.0,,,5.0,,,,,True,,,,
baseline,1089,606,438.65,43854.42500000008,438.54425000000083,118.5396339893341,2122,False,None,,,,,0.2,0.025,0.0,0.0,,,5.0,,,,,True,,,,
baseline,1089,707,438.65,43852.92500000008,438.52925000000084,120.68062853813171,2122,False,None,,,,,0.2,0.025,0.0,0.0,,,5.0,,,,,True,,,,
baseline,1089,808,438.65,43856.97500000008,438.5697500000008,118.98808979988098,2122,False,None,,,,,0.2,0.025,0.0,0.0,,,5.0,,,,,True,,,,
baseline,1089,909,438.65,43858.02500000008,438.58025000000083,120.93404531478882,2122,False,None,,,,,0.2,0.025,0.0,0.0,,,5.0,,,,,True,,,,
baseline,1093,1001,438.65,43853.37500000008,438.5337500000008,121.37351489067078,2122,False,None,,,,,0.2,0.035,0.0,0.0,,,2.0,,,,,True,,,,
baseline,1093,101,438.65,43858.55000000008,438.5855000000008,119.45658802986145,2122,False,None,,,,,0.2,0.035,0.0,0.0,,,2.0,,,,,True,,,,
baseline,1093,1102,438.65,43843.92500000009,438.4392500000009,120.10895228385925,2122,False,None,,,,,0.2,0.035,0.0,0.0,,,2.0,,,,,True,,,,
baseline,1093,202,438.65,43851.575000000084,438.5157500000008,122.05328440666199,2122,False,None,,,,,0.2,0.035,0.0,0.0,,,2.0,,,,,True,,,,
baseline,1093,303,438.65,43853.52500000009,438.5352500000009,121.21863603591919,2122,False,None,,,,,0.2,0.035,0.0,0.0,,,2.0,,,,,True,,,,
baseline,1093,404,438.65,43850.975000000086,438.50975000000085,121.38826107978821,2122,False,None,,,,,0.2,0.035,0.0,0.0,,,2.0,,,,,True,,,,
baseline,1093,505,438.65,43854.05000000008,438.5405000000008,120.65707278251648,2122,False,None,,,,,0.2,0.035,0.0,0.0,,,2.0,,,,,True,,,,
baseline,1093,606,438.65,43854.575000000084,438.54575000000085,120.50575590133667,2122,False,None,,,,,0.2,0.035,0.0,0.0,,,2.0,,,,,True,,,,
baseline,1093,707,438.65,43850.075000000084,438.50075000000083,120.1595561504364,2122,False,None,,,,,0.2,0.035,0.0,0.0,,,2.0,,,,,True,,,,
baseline,1093,808,438.65,43845.725000000086,438.45725000000084,123.44809770584106,2122,False,None,,,,,0.2,0.035,0.0,0.0,,,2.0,,,,,True,,,,
baseline,1093,909,438.65,43852.77500000009,438.5277500000009,121.87826347351074,2122,False,None,,,,,0.2,0.035,0.0,0.0,,,2.0,,,,,True,,,,
baseline,1108,1001,438.65,43842.42500000009,438.4242500000009,121.0445442199707,2122,False,None,,,,,0.2,0.1,0.0,0.0,,,2.0,,,,,True,,,,
baseline,1108,101,438.65,43845.950000000055,438.45950000000056,120.56241989135742,2122,False,None,,,,,0.2,0.1,0.0,0.0,,,2.0,,,,,True,,,,
baseline,1108,1102,438.65,43850.37500000008,438.5037500000008,120.89720177650452,2122,False,None,,,,,0.2,0.1,0.0,0.0,,,2.0,,,,,True,,,,
baseline,1108,202,438.65,43849.175000000076,438.49175000000076,121.62350916862488,2122,False,None,,,,,0.2,0.1,0.0,0.0,,,2.0,,,,,True,,,,
baseline,1108,303,438.65,43856.67500000008,438.5667500000008,123.74271035194397,2122,False,None,,,,,0.2,0.1,0.0,0.0,,,2.0,,,,,True,,,,
baseline,1108,404,438.65,43856.97500000008,438.5697500000008,122.68808054924011,2122,False,None,,,,,0.2,0.1,0.0,0.0,,,2.0,,,,,True,,,,
baseline,1108,505,438.65,43855.10000000008,438.5510000000008,121.48560500144958,2122,False,None,,,,,0.2,0.1,0.0,0.0,,,2.0,,,,,True,,,,
baseline,1108,606,438.65,43847.525000000045,438.47525000000047,122.43112015724182,2122,False,None,,,,,0.2,0.1,0.0,0.0,,,2.0,,,,,True,,,,
baseline,1108,707,438.65,43848.575000000084,438.48575000000085,120.70017051696777,2122,False,None,,,,,0.2,0.1,0.0,0.0,,,2.0,,,,,True,,,,
baseline,1108,808,438.65,43856.37500000008,438.5637500000008,120.70307922363281,2122,False,None,,,,,0.2,0.1,0.0,0.0,,,2.0,,,,,True,,,,
baseline,1108,909,438.65,43855.62500000009,438.5562500000009,122.20777416229248,2122,False,None,,,,,0.2,0.1,0.0,0.0,,,2.0,,,,,True,,,,
baseline,110,1001,438.65,43849.475000000086,438.49475000000086,117.84554243087769,2122,False,None,,,,,0.0075,0.15,0.0,0.0,,,3.0,,,,,True,,,,
baseline,110,101,438.65,43849.100000000086,438.49100000000084,117.5198826789856,2122,False,None,,,,,0.0075,0.15,0.0,0.0,,,3.0,,,,,True,,,,
baseline,110,1102,438.65,43840.47500000007,438.4047500000007,118.546391248703,2122,False,None,,,,,0.0075,0.15,0.0,0.0,,,3.0,,,,,True,,,,
baseline,110,202,438.65,43846.32500000009,438.4632500000009,117.64482641220093,2122,False,None,,,,,0.0075,0.15,0.0,0.0,,,3.0,,,,,True,,,,
baseline,110,303,438.65,43854.57500000008,438.5457500000008,115.54143762588501,2122,False,None,,,,,0.0075,0.15,0.0,0.0,,,3.0,,,,,True,,,,
baseline,110,404,438.65,43857.87500000009,438.57875000000087,116.60165524482727,2122,False,None,,,,,0.0075,0.15,0.0,0.0,,,3.0,,,,,True,,,,
baseline,110,505,438.65,43849.850000000086,438.49850000000083,117.5121488571167,2122,False,None,,,,,0.0075,0.15,0.0,0.0,,,3.0,,,,,True,,,,
baseline,110,606,438.65,43848.87500000009,438.4887500000009,117.49184155464172,2122,False,None,,,,,0.0075,0.15,0.0,0.0,,,3.0,,,,,True,,,,
baseline,110,707,438.65,43847.67500000009,438.4767500000009,115.29258275032043,2122,False,None,,,,,0.0075,0.15,0.0,0.0,,,3.0,,,,,True,,,,
baseline,110,808,438.65,43847.37500000009,438.47375000000085,118.0613706111908,2122,False,None,,,,,0.0075,0.15,0.0,0.0,,,3.0,,,,,True,,,,
baseline,110,909,438.65,43855.77500000008,438.5577500000008,120.34595680236816,2122,False,None,,,,,0.0075,0.15,0.0,0.0,,,3.0,,,,,True,,,,
baseline,1117,1001,438.65,43844.07500000009,438.4407500000009,120.01263475418091,2122,False,None,,,,,0.2,0.15,0.0,0.0,,,2.0,,,,,True,,,,
baseline,1117,101,438.65,43838.15000000006,438.3815000000006,122.75084948539734,2122,False,None,,,,,0.2,0.15,0.0,0.0,,,2.0,,,,,True,,,,
baseline,1117,1102,438.65,43830.72499999998,438.3072499999998,121.79251384735107,2122,False,None,,,,,0.2,0.15,0.0,0.0,,,2.0,,,,,True,,,,
baseline,1117,202,438.65,43831.92500000002,438.3192500000002,121.8040235042572,2122,False,None,,,,,0.2,0.15,0.0,0.0,,,2.0,,,,,True,,,,
baseline,1117,303,438.65,43848.27500000009,438.48275000000086,121.56209063529968,2122,False,None,,,,,0.2,0.15,0.0,0.0,,,2.0,,,,,True,,,,
baseline,1117,404,438.65,43839.87500000004,438.39875000000035,120.92169523239136,2122,False,None,,,,,0.2,0.15,0.0,0.0,,,2.0,,,,,True,,,,
baseline,1117,505,438.65,43852.25000000009,438.5225000000009,120.86076593399048,2122,False,None,,,,,0.2,0.15,0.0,0.0,,,2.0,,,,,True,,,,
baseline,1117,606,438.65,43848.275000000096,438.482750000001,122.16448330879211,2122,False,None,,,,,0.2,0.15,0.0,0.0,,,2.0,,,,,True,,,,
baseline,1117,707,438.65,43836.57499999998,438.3657499999998,120.75156998634338,2122,False,None,,,,,0.2,0.15,0.0,0.0,,,2.0,,,,,True,,,,
baseline,1117,808,438.65,43848.87500000007,438.4887500000007,122.04726219177246,2122,False,None,,,,,0.2,0.15,0.0,0.0,,,2.0,,,,,True,,,,
baseline,1117,909,438.65,43849.32500000007,438.49325000000067,122.05911016464233,2122,False,None,,,,,0.2,0.15,0.0,0.0,,,2.0,,,,,True,,,,
baseline,1136,1001,438.65,43803.12500000008,438.0312500000008,118.99449157714844,2122,False,None,,,,,0.225,0.005,0.0,0.0,,,3.0,,,,,True,,,,
baseline,1136,101,438.65,43849.10000000008,438.4910000000008,119.68565058708191,2122,False,None,,,,,0.225,0.005,0.0,0.0,,,3.0,,,,,True,,,,
baseline,1136,1102,438.65,43836.12500000009,438.3612500000009,119.43875408172607,2122,False,None,,,,,0.225,0.005,0.0,0.0,,,3.0,,,,,True,,,,
