generation,best_fitness_evader,best_fitness_auditor,mean_fitness_evader,std_fitness_evader,mean_fitness_auditor,std_fitness_auditor,best_evader_genome,best_auditor_genome
102,0.6018154618349295,-0.5590845587195715,0.5972604075128213,0.004091236358244107,-0.5754829901097835,0.012880537591864806,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1]","[8, 15, 25, 1, 11, 0, 0, 8, 1, 1, 4, 1, 6, 0, 25, 7, 8, 2, 4, 8]"
103,0.6014671192653894,-0.5306594311068015,0.5968939764341626,0.00329770343321617,-0.555377781530421,0.01847533723305392,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1]","[8, 15, 25, 1, 11, 0, 0, 8, 1, 1, 4, 1, 6, 0, 25, 7, 7, 2, 4, 8]"
104,0.5949155439902473,-0.5495485925978035,0.593123955842698,0.0018336004132175818,-0.5668230013342808,0.00899238654485553,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1]","[8, 15, 25, 1, 11, 0, 0, 4, 1, 1, 4, 1, 6, 0, 25, 7, 7, 2, 4, 8]"
105,0.5947436888010503,-0.56419791616568,0.5904632955462261,0.0020523932510254986,-0.5769684962245523,0.007426828318886769,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1]","[8, 15, 25, 1, 11, 0, 0, 4, 1, 1, 4, 1, 6, 0, 25, 7, 7, 2, 4, 8]"
106,0.5983320235201319,-0.5319450467034778,0.590473566958725,0.00524597301262734,-0.5508509752899768,0.016046989494726525,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1]","[8, 15, 25, 1, 11, 0, 0, 8, 1, 1, 4, 1, 6, 0, 25, 7, 7, 2, 4, 8]"
107,0.6041204040779506,-0.5352941710848382,0.5986569966116917,0.0037529840396694266,-0.5548158217377248,0.018923302265004896,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1]","[8, 15, 25, 1, 11, 0, 0, 8, 1, 1, 4, 1, 6, 0, 25, 7, 7, 2, 4, 8]"
108,0.5970481203410962,-0.5000874035362324,0.5946696405595964,0.003716827698567979,-0.5431982789958016,0.019412531655879216,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1]","[8, 15, 25, 1, 11, 0, 0, 4, 1, 1, 4, 1, 6, 0, 25, 7, 7, 2, 4, 8]"
109,0.5969620307844384,-0.5632728878865467,0.5917803556608069,0.005012803257661225,-0.5706329173694547,0.008383761627970969,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1]","[8, 15, 25, 1, 11, 0, 0, 8, 1, 1, 4, 1, 6, 0, 25, 7, 7, 2, 4, 8]"
110,0.5922557696462573,-0.5540055934270918,0.5890398064714436,0.002570839601274697,-0.5661215988763517,0.0070569253633106024,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1]","[8, 15, 25, 1, 11, 0, 0, 8, 1, 1, 4, 1, 6, 0, 25, 7, 7, 5, 4, 8]"
111,0.6032929448565058,-0.537216813605822,0.5940590632533445,0.0053314779474715355,-0.5769279974489463,0.011673893053884577,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1]","[8, 15, 25, 1, 11, 0, 0, 4, 1, 1, 4, 1, 6, 0, 25, 7, 7, 2, 4, 8]"
