algo,candidate_id,seed,best_final,auc_best,auc_best_norm,runtime_sec,evals_total,budget_triggered,stop_reason,cxpb,mutpb,mutation_rate,parents_rate,sel_mutation,tail_mutation,p_macro,p_micro,lambda_in,lambda_out,tourn_size,parent_selection,mating_selection,p_min,tau_percent,fix_last_gene,c1,c2,w,error
micro,13832,606,438.65,43854.12500000009,438.5412500000009,225.30614113807678,2122,False,None,,,,,0.025,0.15,0.0,1.0,0.05,0.7,3.0,,,,,True,,,,
micro,13832,707,438.65,43853.82500000008,438.53825000000074,223.63884568214417,2122,False,None,,,,,0.025,0.15,0.0,1.0,0.05,0.7,3.0,,,,,True,,,,
micro,13832,808,438.65,43848.575000000084,438.48575000000085,225.6892523765564,2122,False,None,,,,,0.025,0.15,0.0,1.0,0.05,0.7,3.0,,,,,True,,,,
micro,13832,909,438.65,43853.225000000086,438.5322500000009,226.00101518630981,2122,False,None,,,,,0.025,0.15,0.0,1.0,0.05,0.7,3.0,,,,,True,,,,
micro,14034,1001,438.65,43857.87500000008,438.5787500000008,220.92353510856628,2122,False,None,,,,,0.035,0.12,0.0,1.0,0.05,0.7,5.0,,,,,True,,,,
micro,14034,101,438.65,43856.600000000086,438.5660000000009,226.05779814720154,2122,False,None,,,,,0.035,0.12,0.0,1.0,0.05,0.7,5.0,,,,,True,,,,
micro,14034,1102,438.65,43858.02500000008,438.58025000000083,222.0398247241974,2122,False,None,,,,,0.035,0.12,0.0,1.0,0.05,0.7,5.0,,,,,True,,,,
micro,14034,202,438.65,43860.42500000008,438.60425000000083,227.3384189605713,2122,False,None,,,,,0.035,0.12,0.0,1.0,0.05,0.7,5.0,,,,,True,,,,
micro,14034,303,438.65,43857.42500000008,438.5742500000008,227.65438318252563,2122,False,None,,,,,0.035,0.12,0.0,1.0,0.05,0.7,5.0,,,,,True,,,,
micro,14034,404,438.65,43859.075000000084,438.59075000000087,228.15095496177673,2122,False,None,,,,,0.035,0.12,0.0,1.0,0.05,0.7,5.0,,,,,True,,,,
micro,14034,505,438.65,43855.70000000008,438.55700000000076,227.66198229789734,2122,False,None,,,,,0.035,0.12,0.0,1.0,0.05,0.7,5.0,,,,,True,,,,
