sel_mutation,tail_mutation,parents_rate,max_hard,max_medium,max_easy,curve_hard,curve_medium,curve_easy,timestamp_sec
0.8423192708058866,0.7099339578652717,0.13607747002786097,-3054.94,-819.23,-59.79,"[-3172.87, -3096.22, -3096.22, -3096.22, -3096.22, -3096.22, -3096.22, -3096.22, -3096.19, -3096.19, -3096.19, -3096.19, -3096.12, -3069.64, -3069.64, -3069.64, -3069.64, -3069.64, -3069.2, -3069.2, -3069.2, -3069.2, -3069.2, -3069.2, -3061.84, -3061.84, -3061.84, -3061.84, -3061.84, -3054.94, -3054.94, -3054.94, -3054.94, -3054.94, -3054.94, -3054.94, -3054.94, -3054.94, -3054.94, -3054.94, -3054.94, -3054.94, -3054.94, -3054.94, -3054.94, -3054.94, -3054.94, -3054.94, -3054.94, -3054.94, -3054.94, -3054.94, -3054.94, -3054.94, -3054.94, -3054.94, -3054.94, -3054.94, -3054.94, -3054.94, -3054.94]","[-858.99, -855.08, -855.08, -839.26, -821.79, -821.79, -821.79, -821.79, -821.79, -821.79, -821.79, -821.79, -821.79, -821.79, -821.79, -821.79, -821.79, -821.79, -821.79, -821.79, -821.79, -821.79, -821.79, -821.79, -821.79, -821.79, -821.79, -821.79, -821.79, -821.79, -820.79, -820.79, -820.79, -820.79, -820.79, -820.79, -820.79, -820.79, -820.79, -820.79, -820.79, -820.78, -820.78, -820.78, -820.78, -820.78, -820.78, -820.78, -820.78, -820.78, -820.78, -819.23, -819.23, -819.23, -819.23, -819.23, -819.23, -819.23, -819.23, -819.23, -819.23]","[-65.4, -65.4, -65.4, -65.4, -60.91, -60.91, -60.91, -60.91, -60.91, -60.91, -60.91, -60.91, -60.91, -60.91, -60.91, -60.91, -60.91, -60.91, -60.91, -60.91, -60.91, -60.91, -60.91, -60.91, -60.91, -60.91, -60.91, -60.91, -60.91, -60.91, -60.91, -60.91, -60.91, -60.91, -60.91, -60.91, -60.91, -60.91, -60.91, -60.91, -60.91, -60.91, -60.91, -60.91, -60.91, -60.91, -60.91, -60.91, -60.91, -60.91, -59.79, -59.79, -59.79, -59.79, -59.79, -59.79, -59.79, -59.79, -59.79, -59.79, -59.79]",1761191515.2386248
0.5680301210411648,0.233310399213677,0.7167528349242162,-3038.34,-828.7,-55.32,"[-3172.87, -3172.87, -3172.87, -3144.19, -3111.59, -3111.59, -3083.19, -3083.19, -3083.19, -3083.19, -3083.19, -3083.19, -3083.19, -3083.19, -3083.19, -3083.19, -3083.19, -3083.19, -3083.19, -3083.19, -3083.19, -3083.19, -3083.19, -3083.19, -3083.19, -3083.19, -3083.19, -3083.19, -3083.19, -3083.19, -3067.29, -3067.29, -3038.38, -3038.38, -3038.38, -3038.38, -3038.38, -3038.38, -3038.38, -3038.34, -3038.34, -3038.34, -3038.34, -3038.34, -3038.34, -3038.34, -3038.34, -3038.34, -3038.34, -3038.34, -3038.34, -3038.34, -3038.34, -3038.34, -3038.34, -3038.34, -3038.34, -3038.34, -3038.34, -3038.34, -3038.34]","[-858.99, -858.99, -858.99, -858.99, -840.04, -840.04, -840.04, -840.04, -840.04, -840.04, -840.04, -840.04, -840.04, -835.13, -835.13, -829.67, -829.67, -829.67, -829.67, -829.67, -829.67, -829.67, -829.67, -829.67, -829.67, -829.67, -829.67, -829.66, -829.66, -829.66, -829.66, -829.66, -829.66, -829.66, -829.66, -829.66, -829.66, -829.66, -829.66, -829.66, -829.66, -829.66, -829.66, -829.66, -829.66, -829.66, -829.66, -829.66, -829.66, -829.66, -829.66, -829.66, -829.66, -829.66, -829.66, -829.66, -828.7, -828.7, -828.7, -828.7, -828.7]","[-65.4, -65.4, -65.4, -59.8, -59.8, -59.8, -59.8, -59.8, -59.8, -59.8, -59.8, -59.8, -59.8, -59.8, -59.8, -59.8, -59.8, -59.8, -59.8, -59.8, -57.89, -57.89, -57.89, -57.89, -57.89, -57.89, -57.89, -57.89, -57.89, -57.89, -57.88, -57.88, -57.88, -57.88, -57.88, -57.88, -57.88, -57.88, -57.88, -57.88, -57.88, -57.88, -57.88, -57.88, -57.88, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32]",1761191976.2222738
0.3430247584496492,0.050239449840175525,0.6501242511608765,-3037.03,-819.17,-55.3,"[-3172.87, -3172.87, -3172.87, -3172.87, -3143.14, -3132.01, -3120.02, -3120.02, -3086.9, -3081.76, -3081.76, -3081.76, -3081.76, -3081.76, -3073.61, -3073.61, -3067.16, -3067.16, -3067.16, -3067.16, -3067.16, -3067.16, -3047.43, -3047.43, -3047.43, -3047.43, -3047.43, -3042.19, -3042.19, -3042.19, -3042.19, -3042.19, -3042.19, -3040.94, -3040.94, -3040.94, -3040.91, -3040.91, -3040.91, -3040.91, -3040.91, -3040.91, -3040.91, -3040.91, -3040.91, -3040.91, -3040.91, -3040.91, -3040.91, -3040.91, -3040.91, -3037.03, -3037.03, -3037.03, -3037.03, -3037.03, -3037.03, -3037.03, -3037.03, -3037.03, -3037.03]","[-858.99, -858.99, -858.99, -841.24, -841.24, -841.24, -841.24, -841.24, -841.24, -841.24, -835.43, -835.43, -835.43, -834.17, -829.2, -829.2, -829.16, -826.61, -826.61, -826.61, -825.38, -825.38, -823.84, -823.84, -823.84, -823.84, -823.84, -823.84, -823.3, -823.3, -820.77, -820.75, -820.75, -820.75, -820.75, -820.74, -820.74, -820.74, -820.74, -820.74, -819.27, -819.27, -819.27, -819.27, -819.23, -819.19, -819.19, -819.19, -819.19, -819.19, -819.17, -819.17, -819.17, -819.17, -819.17, -819.17, -819.17, -819.17, -819.17, -819.17, -819.17]","[-65.4, -65.4, -65.39, -59.81, -59.81, -59.81, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.31, -55.31, -55.31, -55.31, -55.31, -55.31, -55.31, -55.31, -55.31, -55.31, -55.31, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3]",1761191986.804665
0.6196668357827032,0.4772848473739206,0.9602349223617229,-3102.08,-850.93,-55.32,"[-3172.87, -3102.08, -3102.08, -3102.08, -3102.08, -3102.08, -3102.08, -3102.08, -3102.08, -3102.08, -3102.08, -3102.08, -3102.08, -3102.08, -3102.08, -3102.08, -3102.08, -3102.08, -3102.08, -3102.08, -3102.08, -3102.08, -3102.08, -3102.08, -3102.08, -3102.08, -3102.08, -3102.08, -3102.08, -3102.08, -3102.08, -3102.08, -3102.08, -3102.08, -3102.08, -3102.08, -3102.08, -3102.08, -3102.08, -3102.08, -3102.08, -3102.08, -3102.08, -3102.08, -3102.08, -3102.08, -3102.08, -3102.08, -3102.08, -3102.08, -3102.08, -3102.08, -3102.08, -3102.08, -3102.08, -3102.08, -3102.08, -3102.08, -3102.08, -3102.08, -3102.08]","[-858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -850.93, -850.93, -850.93, -850.93, -850.93, -850.93, -850.93, -850.93, -850.93, -850.93, -850.93, -850.93, -850.93, -850.93, -850.93, -850.93, -850.93, -850.93, -850.93]","[-65.4, -65.4, -65.4, -65.4, -59.8, -59.8, -59.8, -59.8, -59.8, -59.8, -59.8, -59.8, -59.8, -59.8, -59.8, -59.8, -57.89, -57.89, -57.89, -57.89, -57.89, -57.89, -57.89, -57.89, -57.89, -57.89, -57.89, -57.89, -57.89, -57.89, -57.89, -57.89, -57.89, -57.89, -57.89, -57.89, -57.89, -57.89, -57.89, -57.89, -57.89, -57.89, -57.89, -57.89, -57.89, -57.89, -57.89, -57.89, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32]",1761192130.4077492
0.12453607819522974,0.5918322052270154,0.14645515544552154,-3039.44,-819.16,-55.29,"[-3172.87, -3072.21, -3067.04, -3067.04, -3067.01, -3066.94, -3066.94, -3066.94, -3057.23, -3057.21, -3057.18, -3057.18, -3057.13, -3054.57, -3054.57, -3054.56, -3054.56, -3054.56, -3054.56, -3054.55, -3054.55, -3054.55, -3049.52, -3049.38, -3049.36, -3049.36, -3049.36, -3047.05, -3046.98, -3046.91, -3046.91, -3042.08, -3042.08, -3042.03, -3042.03, -3042.03, -3042.02, -3041.99, -3041.99, -3040.74, -3040.74, -3040.72, -3039.53, -3039.53, -3039.48, -3039.47, -3039.47, -3039.47, -3039.47, -3039.47, -3039.47, -3039.47, -3039.47, -3039.47, -3039.47, -3039.47, -3039.47, -3039.47, -3039.44, -3039.44, -3039.44]","[-858.99, -842.35, -834.62, -826.18, -825.38, -825.35, -821.55, -821.52, -821.49, -821.48, -821.48, -821.48, -821.48, -821.48, -821.48, -821.48, -821.48, -821.48, -821.48, -821.48, -821.48, -821.48, -821.48, -821.48, -821.48, -821.48, -821.48, -821.48, -821.48, -821.48, -820.78, -820.73, -820.73, -820.73, -819.23, -819.22, -819.17, -819.17, -819.17, -819.17, -819.17, -819.17, -819.17, -819.17, -819.17, -819.16, -819.16, -819.16, -819.16, -819.16, -819.16, -819.16, -819.16, -819.16, -819.16, -819.16, -819.16, -819.16, -819.16, -819.16, -819.16]","[-65.4, -60.91, -55.31, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29]",1761192395.3969827
0.3542460200139371,0.03378828025666414,0.9414767191724422,-3053.13,-826.8,-55.32,"[-3172.87, -3172.87, -3172.87, -3172.87, -3172.87, -3172.87, -3172.87, -3172.87, -3172.87, -3172.87, -3172.87, -3172.87, -3172.87, -3172.87, -3172.87, -3147.53, -3146.09, -3146.09, -3146.09, -3146.09, -3146.09, -3146.09, -3146.09, -3146.09, -3146.09, -3146.09, -3146.09, -3146.09, -3146.09, -3055.25, -3055.25, -3055.25, -3055.25, -3055.25, -3055.25, -3055.25, -3055.25, -3055.25, -3055.25, -3055.25, -3055.25, -3055.25, -3055.25, -3055.25, -3055.25, -3055.25, -3055.25, -3055.25, -3055.25, -3055.25, -3055.25, -3055.25, -3055.25, -3053.13, -3053.13, -3053.13, -3053.13, -3053.13, -3053.13, -3053.13, -3053.13]","[-858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.75, -858.75, -858.75, -858.75, -858.75, -858.75, -858.75, -858.75, -858.75, -858.75, -858.75, -858.75, -858.75, -858.75, -858.75, -858.75, -858.75, -858.75, -858.75, -858.75, -856.88, -856.88, -856.88, -856.88, -834.37, -834.37, -834.37, -834.37, -834.37, -826.8, -826.8, -826.8, -826.8, -826.8, -826.8, -826.8, -826.8, -826.8, -826.8, -826.8]","[-65.4, -65.4, -65.4, -65.4, -65.4, -65.4, -65.4, -65.4, -65.4, -65.4, -65.4, -65.4, -65.4, -65.4, -65.4, -65.4, -65.4, -65.4, -65.4, -65.4, -65.4, -65.4, -65.4, -65.4, -65.4, -65.4, -65.4, -65.4, -65.4, -65.4, -65.4, -65.4, -65.4, -65.4, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32]",1761192579.8054767
0.5919146623216983,0.2144688019711912,0.532061341179523,-3054.04,-819.22,-55.3,"[-3172.87, -3172.87, -3171.66, -3152.69, -3138.58, -3102.55, -3102.55, -3102.55, -3102.55, -3099.95, -3099.95, -3099.95, -3099.95, -3087.97, -3078.95, -3078.95, -3078.79, -3078.79, -3055.36, -3055.36, -3055.36, -3055.36, -3055.36, -3055.36, -3055.36, -3055.36, -3055.36, -3055.36, -3055.36, -3055.36, -3055.36, -3055.36, -3055.36, -3055.36, -3055.36, -3055.36, -3055.36, -3055.36, -3055.36, -3055.36, -3055.36, -3055.36, -3055.36, -3055.36, -3055.36, -3055.36, -3055.36, -3055.36, -3055.36, -3055.36, -3055.36, -3055.36, -3055.36, -3055.36, -3055.36, -3055.36, -3055.36, -3055.36, -3055.36, -3055.36, -3054.04]","[-858.99, -858.99, -858.99, -855.79, -853.0, -847.28, -847.28, -847.28, -847.28, -835.1, -835.1, -835.1, -831.31, -831.31, -831.31, -831.31, -831.31, -831.31, -831.31, -831.31, -831.31, -831.31, -831.31, -831.31, -829.6, -827.58, -827.58, -827.58, -826.28, -826.28, -826.28, -824.59, -824.59, -824.59, -824.59, -824.59, -824.59, -824.59, -824.59, -824.59, -824.59, -824.59, -824.59, -824.59, -824.59, -824.59, -824.58, -824.58, -823.7, -819.23, -819.23, -819.23, -819.22, -819.22, -819.22, -819.22, -819.22, -819.22, -819.22, -819.22, -819.22]","[-65.4, -65.4, -65.4, -65.4, -65.4, -55.31, -55.31, -55.31, -55.31, -55.31, -55.31, -55.31, -55.31, -55.31, -55.31, -55.31, -55.31, -55.31, -55.31, -55.31, -55.31, -55.31, -55.31, -55.31, -55.31, -55.31, -55.31, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3]",1761192653.4746091
0.2878087511770598,0.3541506216842198,0.8655727629869997,-3045.85,-824.87,-55.3,"[-3172.87, -3172.86, -3172.86, -3172.86, -3172.86, -3172.86, -3106.79, -3106.79, -3106.79, -3106.74, -3106.74, -3106.74, -3106.74, -3106.74, -3090.67, -3090.67, -3090.67, -3060.28, -3060.28, -3060.28, -3060.28, -3060.28, -3060.28, -3060.28, -3060.28, -3058.08, -3058.08, -3058.08, -3052.57, -3052.57, -3052.57, -3052.57, -3052.57, -3052.57, -3052.57, -3052.57, -3052.57, -3052.57, -3052.57, -3052.57, -3052.57, -3052.57, -3052.57, -3052.57, -3052.57, -3051.07, -3051.07, -3051.07, -3051.07, -3051.07, -3051.07, -3051.07, -3051.07, -3047.49, -3047.49, -3047.49, -3047.49, -3047.49, -3045.85, -3045.85, -3045.85]","[-858.99, -858.99, -858.99, -851.4, -851.4, -851.4, -835.73, -835.73, -835.73, -835.73, -835.73, -835.73, -835.73, -835.73, -829.13, -829.13, -829.13, -829.13, -829.13, -829.13, -829.13, -829.13, -829.13, -829.13, -829.13, -829.13, -829.13, -829.13, -829.13, -829.13, -829.13, -829.13, -829.13, -829.13, -829.13, -829.13, -829.13, -829.13, -826.77, -824.87, -824.87, -824.87, -824.87, -824.87, -824.87, -824.87, -824.87, -824.87, -824.87, -824.87, -824.87, -824.87, -824.87, -824.87, -824.87, -824.87, -824.87, -824.87, -824.87, -824.87, -824.87]","[-65.4, -64.95, -62.38, -62.38, -62.38, -62.38, -62.38, -62.38, -62.38, -62.38, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3]",1761192956.5115414
0.23463637627881087,0.191217981505305,0.35773265429239337,-3036.97,-819.12,-55.29,"[-3172.87, -3129.25, -3074.35, -3065.59, -3065.59, -3049.76, -3049.76, -3049.76, -3049.76, -3049.71, -3049.66, -3049.66, -3049.66, -3049.64, -3049.64, -3049.64, -3049.64, -3047.29, -3047.29, -3047.28, -3047.22, -3047.22, -3047.22, -3047.2, -3047.2, -3047.11, -3047.11, -3040.73, -3040.73, -3040.73, -3040.73, -3040.73, -3040.73, -3040.73, -3040.73, -3040.66, -3040.66, -3040.66, -3040.66, -3040.66, -3040.64, -3037.13, -3037.13, -3037.13, -3037.13, -3037.13, -3037.13, -3037.06, -3037.04, -3037.03, -3037.03, -3037.03, -3037.0, -3036.99, -3036.99, -3036.99, -3036.99, -3036.99, -3036.99, -3036.99, -3036.97]","[-858.99, -858.99, -843.5, -822.5, -822.5, -822.5, -822.5, -821.52, -821.52, -819.95, -819.95, -819.95, -819.95, -819.94, -819.92, -819.92, -819.92, -819.92, -819.92, -819.92, -819.92, -819.92, -819.91, -819.91, -819.91, -819.91, -819.91, -819.91, -819.9, -819.9, -819.9, -819.9, -819.9, -819.9, -819.9, -819.9, -819.9, -819.9, -819.9, -819.18, -819.18, -819.18, -819.18, -819.18, -819.18, -819.18, -819.18, -819.18, -819.18, -819.16, -819.14, -819.14, -819.14, -819.14, -819.12, -819.12, -819.12, -819.12, -819.12, -819.12, -819.12]","[-65.4, -65.4, -60.92, -60.91, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.31, -55.31, -55.31, -55.31, -55.31, -55.31, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29]",1761193518.302861
0.9583828128517586,0.6435934712043736,0.37302839325986414,-3077.78,-826.81,-61.89,"[-3172.87, -3172.87, -3149.73, -3149.73, -3126.66, -3126.5, -3126.5, -3114.02, -3084.91, -3084.91, -3084.91, -3084.91, -3084.91, -3084.91, -3084.91, -3084.91, -3084.91, -3084.91, -3084.91, -3084.91, -3084.91, -3084.91, -3084.91, -3084.91, -3084.91, -3084.91, -3084.91, -3084.91, -3084.91, -3077.78, -3077.78, -3077.78, -3077.78, -3077.78, -3077.78, -3077.78, -3077.78, -3077.78, -3077.78, -3077.78, -3077.78, -3077.78, -3077.78, -3077.78, -3077.78, -3077.78, -3077.78, -3077.78, -3077.78, -3077.78, -3077.78, -3077.78, -3077.78, -3077.78, -3077.78, -3077.78, -3077.78, -3077.78, -3077.78, -3077.78, -3077.78]","[-858.99, -851.17, -837.77, -837.77, -837.77, -837.77, -837.77, -837.77, -835.92, -835.92, -835.92, -835.92, -835.92, -835.92, -835.92, -835.92, -835.92, -835.92, -835.92, -835.92, -835.92, -835.92, -835.92, -835.92, -826.81, -826.81, -826.81, -826.81, -826.81, -826.81, -826.81, -826.81, -826.81, -826.81, -826.81, -826.81, -826.81, -826.81, -826.81, -826.81, -826.81, -826.81, -826.81, -826.81, -826.81, -826.81, -826.81, -826.81, -826.81, -826.81, -826.81, -826.81, -826.81, -826.81, -826.81, -826.81, -826.81, -826.81, -826.81, -826.81, -826.81]","[-65.4, -61.89, -61.89, -61.89, -61.89, -61.89, -61.89, -61.89, -61.89, -61.89, -61.89, -61.89, -61.89, -61.89, -61.89, -61.89, -61.89, -61.89, -61.89, -61.89, -61.89, -61.89, -61.89, -61.89, -61.89, -61.89, -61.89, -61.89, -61.89, -61.89, -61.89, -61.89, -61.89, -61.89, -61.89, -61.89, -61.89, -61.89, -61.89, -61.89, -61.89, -61.89, -61.89, -61.89, -61.89, -61.89, -61.89, -61.89, -61.89, -61.89, -61.89, -61.89, -61.89, -61.89, -61.89, -61.89, -61.89, -61.89, -61.89, -61.89, -61.89]",1761193571.3823595
0.4707630398180561,0.2556971830727247,0.5622735803776139,-3038.37,-819.18,-55.3,"[-3172.87, -3172.87, -3132.17, -3132.17, -3092.35, -3075.0, -3075.0, -3075.0, -3075.0, -3075.0, -3075.0, -3075.0, -3075.0, -3075.0, -3075.0, -3075.0, -3075.0, -3075.0, -3074.8, -3073.77, -3060.44, -3060.44, -3060.44, -3060.44, -3060.44, -3060.44, -3060.44, -3053.92, -3053.92, -3053.92, -3053.92, -3043.57, -3043.57, -3042.13, -3042.13, -3042.13, -3042.13, -3042.13, -3042.13, -3042.13, -3042.13, -3042.13, -3040.99, -3038.4, -3038.4, -3038.4, -3038.4, -3038.4, -3038.4, -3038.4, -3038.4, -3038.4, -3038.4, -3038.4, -3038.4, -3038.4, -3038.4, -3038.4, -3038.37, -3038.37, -3038.37]","[-858.99, -858.99, -858.99, -858.99, -852.95, -852.95, -841.07, -841.07, -835.29, -835.29, -835.29, -832.77, -832.77, -832.77, -824.83, -824.83, -821.8, -821.8, -821.8, -821.8, -821.8, -821.8, -821.8, -821.8, -821.8, -821.8, -821.8, -821.74, -821.74, -821.74, -821.74, -821.74, -821.71, -821.71, -821.71, -821.71, -821.71, -821.71, -821.71, -821.71, -821.71, -821.71, -821.71, -821.71, -821.71, -821.71, -821.71, -821.71, -821.71, -821.71, -819.24, -819.24, -819.24, -819.21, -819.21, -819.18, -819.18, -819.18, -819.18, -819.18, -819.18]","[-65.4, -65.4, -65.4, -63.51, -63.51, -63.51, -63.49, -60.92, -57.89, -55.31, -55.31, -55.31, -55.31, -55.31, -55.31, -55.31, -55.31, -55.31, -55.31, -55.31, -55.31, -55.31, -55.31, -55.31, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3]",1761193707.6793005
0.7409950818206213,0.8654509347495827,0.5827835124056786,-3041.01,-824.61,-55.32,"[-3172.87, -3172.87, -3166.89, -3065.93, -3065.93, -3065.93, -3065.93, -3065.93, -3065.93, -3065.93, -3065.93, -3065.93, -3065.93, -3065.93, -3065.93, -3065.93, -3065.93, -3065.93, -3057.81, -3057.81, -3057.81, -3057.81, -3057.81, -3057.81, -3057.81, -3057.81, -3057.81, -3057.81, -3057.81, -3057.81, -3057.81, -3057.81, -3057.81, -3057.81, -3057.81, -3057.81, -3057.81, -3057.81, -3057.81, -3057.81, -3054.91, -3054.91, -3054.91, -3054.91, -3054.91, -3054.91, -3054.91, -3054.91, -3054.91, -3054.91, -3054.91, -3054.91, -3054.91, -3054.91, -3054.91, -3054.91, -3054.91, -3054.91, -3041.01, -3041.01, -3041.01]","[-858.99, -852.78, -852.78, -852.78, -852.78, -852.78, -852.78, -852.78, -852.78, -852.78, -852.78, -852.78, -833.3, -833.3, -833.3, -833.3, -833.3, -833.3, -833.3, -833.3, -833.3, -833.3, -833.3, -833.3, -833.3, -833.29, -833.29, -833.29, -833.29, -833.29, -824.61, -824.61, -824.61, -824.61, -824.61, -824.61, -824.61, -824.61, -824.61, -824.61, -824.61, -824.61, -824.61, -824.61, -824.61, -824.61, -824.61, -824.61, -824.61, -824.61, -824.61, -824.61, -824.61, -824.61, -824.61, -824.61, -824.61, -824.61, -824.61, -824.61, -824.61]","[-65.4, -65.4, -65.4, -65.4, -65.4, -62.39, -62.39, -62.39, -62.39, -62.39, -62.39, -62.39, -62.39, -62.39, -60.92, -60.91, -60.91, -60.91, -60.91, -60.91, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32]",1761193962.1817272
0.03901193444748749,0.48916540550264587,0.8860172291598089,-3074.12,-827.92,-55.3,"[-3172.87, -3172.87, -3172.87, -3172.87, -3172.87, -3172.87, -3172.87, -3172.87, -3172.87, -3172.87, -3158.13, -3158.13, -3158.13, -3158.13, -3138.84, -3138.84, -3138.84, -3138.84, -3138.84, -3138.84, -3129.77, -3129.77, -3129.77, -3129.77, -3080.79, -3080.79, -3080.79, -3080.79, -3080.79, -3080.79, -3080.79, -3080.79, -3080.29, -3080.29, -3080.29, -3080.29, -3080.29, -3080.28, -3080.28, -3080.28, -3080.28, -3080.28, -3080.22, -3080.22, -3080.22, -3080.22, -3080.22, -3080.22, -3080.22, -3080.22, -3080.22, -3080.22, -3074.14, -3074.14, -3074.14, -3074.14, -3074.14, -3074.14, -3074.14, -3074.14, -3074.12]","[-858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -852.51, -852.51, -837.79, -837.79, -837.79, -837.79, -837.79, -837.79, -837.79, -837.79, -837.79, -837.79, -837.79, -837.79, -837.79, -837.78, -837.78, -835.45, -835.45, -835.45, -835.45, -834.87, -834.84, -834.84, -832.79, -832.79, -832.79, -832.79, -832.79, -832.79, -830.21, -830.21, -830.21, -830.21, -830.2, -827.94, -827.94, -827.94, -827.94, -827.94, -827.94, -827.94, -827.94, -827.94, -827.94, -827.94, -827.94, -827.92]","[-65.4, -55.31, -55.31, -55.31, -55.31, -55.31, -55.31, -55.31, -55.31, -55.31, -55.31, -55.31, -55.31, -55.31, -55.31, -55.31, -55.31, -55.31, -55.31, -55.31, -55.31, -55.31, -55.31, -55.31, -55.31, -55.31, -55.31, -55.31, -55.31, -55.31, -55.31, -55.31, -55.31, -55.31, -55.31, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3]",1761194020.509225
