mutation_rate,parents_rate,max_hard,max_medium,max_easy,curve_hard,curve_medium,curve_easy,timestamp_sec
0.5077817867522848,0.7257543086735632,-3775.76,-1020.55,-69.89,"[-3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3798.48, -3798.48, -3798.48, -3798.48, -3798.48, -3798.48, -3798.48, -3798.48, -3798.48, -3798.48, -3798.48, -3798.48, -3798.48, -3798.48, -3798.48, -3798.48, -3798.48, -3798.48, -3798.48, -3798.48, -3798.48, -3798.48, -3798.48, -3775.76, -3775.76, -3775.76, -3775.76, -3775.76, -3775.76, -3775.76, -3775.76, -3775.76, -3775.76, -3775.76, -3775.76, -3775.76, -3775.76, -3775.76, -3775.76, -3775.76, -3775.76, -3775.76, -3775.76]","[-1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.08, -1042.08, -1035.14, -1035.14, -1035.14, -1035.14, -1035.14, -1035.14, -1035.14, -1035.14, -1035.14, -1035.14, -1035.14, -1035.14, -1035.14, -1035.14, -1035.14, -1035.14, -1035.14, -1035.14, -1035.14, -1035.14, -1035.14, -1035.14, -1035.14, -1035.14, -1032.11, -1032.11, -1032.11, -1032.11, -1032.11, -1032.11, -1031.7, -1031.7, -1031.7, -1020.55, -1020.55, -1020.55, -1020.55, -1020.55, -1020.55, -1020.55, -1020.55, -1020.55, -1020.55, -1020.55, -1020.55, -1020.55, -1020.55, -1020.55, -1020.55, -1020.55]","[-81.1, -81.1, -81.1, -77.59, -77.59, -75.32, -75.32, -75.32, -75.32, -75.32, -75.32, -75.32, -75.32, -75.32, -75.32, -75.32, -75.32, -75.32, -75.32, -75.32, -75.32, -75.32, -75.32, -75.32, -75.32, -75.32, -75.32, -75.32, -75.32, -69.89, -69.89, -69.89, -69.89, -69.89, -69.89, -69.89, -69.89, -69.89, -69.89, -69.89, -69.89, -69.89, -69.89, -69.89, -69.89, -69.89, -69.89, -69.89, -69.89, -69.89, -69.89, -69.89, -69.89, -69.89, -69.89, -69.89, -69.89, -69.89, -69.89, -69.89, -69.89]",1761014117.7867663
0.2341919000934559,0.6254231010727217,-3693.41,-994.94,-51.99,"[-3799.56, -3799.56, -3787.76, -3787.76, -3755.71, -3755.71, -3755.71, -3755.71, -3755.71, -3755.71, -3755.71, -3755.71, -3755.71, -3755.71, -3755.71, -3755.71, -3755.71, -3755.71, -3755.71, -3755.71, -3755.71, -3748.45, -3738.31, -3738.31, -3738.31, -3723.32, -3723.32, -3723.32, -3723.32, -3723.32, -3723.32, -3723.32, -3723.32, -3723.32, -3723.32, -3723.32, -3723.32, -3723.32, -3723.16, -3723.16, -3723.16, -3723.16, -3723.16, -3723.16, -3723.16, -3723.16, -3723.16, -3723.16, -3723.16, -3723.16, -3723.16, -3723.16, -3723.16, -3723.16, -3723.16, -3723.16, -3715.78, -3693.41, -3693.41, -3693.41, -3693.41]","[-1042.67, -1042.67, -1042.67, -1027.61, -1027.61, -1027.61, -1016.18, -1016.18, -1016.18, -1016.18, -1016.18, -1016.18, -1016.18, -1016.18, -1016.18, -1016.18, -1001.01, -1001.01, -1001.01, -1001.01, -1001.01, -1001.01, -1001.01, -1001.01, -1001.01, -1001.01, -1001.01, -1001.01, -1001.01, -1001.01, -1001.01, -1001.01, -1001.01, -1001.01, -1001.01, -1001.01, -1001.01, -1001.01, -1001.01, -1001.01, -1001.01, -1001.01, -1001.01, -1001.01, -1001.01, -1001.01, -994.94, -994.94, -994.94, -994.94, -994.94, -994.94, -994.94, -994.94, -994.94, -994.94, -994.94, -994.94, -994.94, -994.94, -994.94]","[-81.1, -81.1, -78.05, -78.05, -78.05, -78.05, -78.05, -78.05, -77.5, -77.5, -77.5, -75.04, -72.0, -72.0, -71.46, -61.6, -61.6, -61.6, -61.6, -61.6, -61.6, -61.6, -61.6, -61.6, -61.6, -61.6, -61.6, -61.6, -61.6, -61.6, -61.6, -59.96, -59.96, -59.96, -59.96, -59.96, -59.96, -59.96, -59.96, -59.21, -59.21, -59.21, -59.21, -51.99, -51.99, -51.99, -51.99, -51.99, -51.99, -51.99, -51.99, -51.99, -51.99, -51.99, -51.99, -51.99, -51.99, -51.99, -51.99, -51.99, -51.99]",1761014246.0615292
0.795468884419879,0.2813772023390836,-3799.56,-1042.67,-76.32,"[-3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56]","[-1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67]","[-81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -76.32, -76.32, -76.32, -76.32, -76.32, -76.32, -76.32]",1761014388.6740685
0.249098926862037,0.17412814614222855,-3671.0,-973.44,-46.59,"[-3799.56, -3767.4, -3767.4, -3767.4, -3748.89, -3735.98, -3735.98, -3735.98, -3735.98, -3735.98, -3735.98, -3735.98, -3735.98, -3717.72, -3717.72, -3717.72, -3717.72, -3717.72, -3717.72, -3717.72, -3717.72, -3704.06, -3704.06, -3697.77, -3693.51, -3693.51, -3693.51, -3693.51, -3693.51, -3693.51, -3693.51, -3687.46, -3687.46, -3687.46, -3687.46, -3687.46, -3687.46, -3687.46, -3687.46, -3687.46, -3687.46, -3687.46, -3687.46, -3687.46, -3687.46, -3687.46, -3687.46, -3687.46, -3687.46, -3687.46, -3687.46, -3687.46, -3687.46, -3687.46, -3687.46, -3687.46, -3687.46, -3687.18, -3687.18, -3671.0, -3671.0]","[-1042.67, -1029.92, -1021.44, -1012.91, -1012.91, -1012.91, -1012.91, -1012.91, -1010.62, -1008.34, -1008.25, -995.1, -995.1, -995.1, -995.1, -995.1, -995.1, -995.1, -995.1, -995.1, -995.1, -995.1, -995.1, -995.1, -995.1, -995.1, -995.1, -995.1, -995.1, -995.1, -995.1, -993.26, -993.26, -993.26, -993.26, -993.26, -986.46, -986.46, -986.46, -986.46, -986.46, -986.46, -986.46, -986.46, -986.46, -986.46, -986.46, -986.46, -986.46, -986.46, -986.46, -986.46, -986.46, -986.46, -986.46, -973.44, -973.44, -973.44, -973.44, -973.44, -973.44]","[-81.1, -81.1, -67.22, -57.75, -57.75, -57.75, -57.75, -50.21, -50.21, -50.21, -50.21, -50.21, -50.21, -50.21, -50.21, -50.21, -50.21, -50.21, -50.21, -50.21, -50.21, -50.21, -50.21, -50.21, -50.21, -50.21, -50.21, -50.21, -50.21, -50.21, -50.21, -50.21, -50.21, -50.21, -50.21, -50.21, -50.21, -50.21, -50.21, -50.21, -50.21, -50.21, -47.08, -47.08, -47.08, -47.08, -47.08, -47.08, -47.08, -47.08, -47.08, -46.59, -46.59, -46.59, -46.59, -46.59, -46.59, -46.59, -46.59, -46.59, -46.59]",1761015383.8565106
0.7333560230395185,0.32349046919095875,-3799.56,-1038.81,-77.91,"[-3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56]","[-1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1038.81, -1038.81, -1038.81, -1038.81, -1038.81, -1038.81, -1038.81, -1038.81, -1038.81, -1038.81, -1038.81, -1038.81, -1038.81, -1038.81, -1038.81, -1038.81, -1038.81, -1038.81, -1038.81, -1038.81, -1038.81, -1038.81, -1038.81, -1038.81, -1038.81, -1038.81, -1038.81, -1038.81, -1038.81, -1038.81]","[-81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -80.07, -80.07, -80.07, -80.07, -80.07, -80.07, -80.07, -80.07, -80.07, -80.07, -80.07, -80.07, -80.07, -80.07, -80.07, -80.07, -80.07, -80.07, -80.07, -80.07, -80.07, -80.07, -80.07, -80.07, -80.07, -80.07, -80.07, -80.07, -80.07, -80.07, -80.07, -80.07, -80.07, -80.07, -80.07, -80.07, -80.07, -80.07, -80.07, -80.07, -77.91, -77.91, -77.91, -77.91, -77.91, -77.91, -77.91]",1761015567.3073452
0.5105118203280049,0.805050345876151,-3790.02,-1031.63,-78.24,"[-3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3790.02, -3790.02, -3790.02, -3790.02, -3790.02, -3790.02, -3790.02, -3790.02, -3790.02, -3790.02, -3790.02, -3790.02, -3790.02, -3790.02, -3790.02, -3790.02, -3790.02, -3790.02, -3790.02, -3790.02, -3790.02, -3790.02, -3790.02, -3790.02, -3790.02, -3790.02, -3790.02, -3790.02, -3790.02, -3790.02, -3790.02, -3790.02, -3790.02, -3790.02, -3790.02, -3790.02, -3790.02, -3790.02, -3790.02, -3790.02, -3790.02, -3790.02, -3790.02, -3790.02, -3790.02, -3790.02, -3790.02, -3790.02, -3790.02, -3790.02, -3790.02, -3790.02]","[-1042.67, -1042.67, -1042.67, -1042.67, -1036.71, -1036.71, -1036.71, -1034.48, -1034.48, -1034.48, -1034.48, -1034.48, -1034.48, -1034.48, -1034.48, -1034.48, -1034.48, -1034.48, -1031.63, -1031.63, -1031.63, -1031.63, -1031.63, -1031.63, -1031.63, -1031.63, -1031.63, -1031.63, -1031.63, -1031.63, -1031.63, -1031.63, -1031.63, -1031.63, -1031.63, -1031.63, -1031.63, -1031.63, -1031.63, -1031.63, -1031.63, -1031.63, -1031.63, -1031.63, -1031.63, -1031.63, -1031.63, -1031.63, -1031.63, -1031.63, -1031.63, -1031.63, -1031.63, -1031.63, -1031.63, -1031.63, -1031.63, -1031.63, -1031.63, -1031.63, -1031.63]","[-81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -78.24, -78.24, -78.24, -78.24, -78.24, -78.24, -78.24, -78.24, -78.24, -78.24, -78.24, -78.24, -78.24, -78.24, -78.24, -78.24, -78.24, -78.24, -78.24, -78.24, -78.24, -78.24, -78.24]",1761015837.5673342
0.16952355953725934,0.23594926244122755,-3616.72,-955.95,-44.85,"[-3799.56, -3797.49, -3759.13, -3742.2, -3742.2, -3723.1, -3713.13, -3713.13, -3713.13, -3706.04, -3706.04, -3706.04, -3706.04, -3681.8, -3681.8, -3681.8, -3681.8, -3681.8, -3681.8, -3676.18, -3672.82, -3672.82, -3672.82, -3672.82, -3672.82, -3631.01, -3631.01, -3631.01, -3631.01, -3631.01, -3631.01, -3631.01, -3631.01, -3631.01, -3631.01, -3631.01, -3631.01, -3631.01, -3631.01, -3631.01, -3631.01, -3631.01, -3631.01, -3631.01, -3631.01, -3631.01, -3623.31, -3623.31, -3623.31, -3623.31, -3623.31, -3623.31, -3623.31, -3623.31, -3623.31, -3623.31, -3623.31, -3623.31, -3623.31, -3616.72, -3616.72]","[-1042.67, -1018.04, -1008.99, -1002.69, -1002.69, -1001.66, -1001.66, -999.97, -999.97, -996.48, -996.48, -996.48, -996.48, -996.48, -996.48, -996.48, -996.48, -993.57, -985.76, -985.76, -985.76, -985.76, -985.76, -985.76, -985.76, -985.76, -975.52, -975.52, -975.52, -975.52, -975.52, -975.52, -975.52, -975.52, -973.78, -973.78, -973.78, -973.78, -973.78, -973.78, -973.78, -973.78, -973.78, -973.78, -973.78, -973.78, -973.78, -973.78, -973.78, -973.78, -973.78, -973.78, -973.78, -973.78, -973.78, -973.78, -973.78, -971.99, -971.03, -955.95, -955.95]","[-81.1, -79.61, -68.21, -68.21, -61.13, -61.13, -61.13, -52.3, -52.3, -52.3, -52.3, -52.3, -52.3, -52.3, -52.3, -52.3, -52.3, -52.3, -51.36, -51.36, -51.36, -51.36, -51.36, -48.55, -48.55, -48.55, -48.55, -46.38, -46.38, -45.56, -45.56, -45.56, -45.56, -45.56, -45.34, -45.34, -45.34, -45.34, -45.34, -45.34, -45.34, -45.34, -45.34, -45.34, -45.34, -45.34, -45.34, -45.34, -45.34, -45.34, -45.34, -45.34, -45.34, -45.34, -45.34, -45.34, -45.34, -45.34, -45.34, -45.34, -44.85]",1761016194.9420414
0.29201745876913726,0.03109863535922825,-3626.86,-997.82,-49.33,"[-3799.56, -3770.71, -3768.68, -3768.68, -3766.63, -3712.45, -3712.45, -3712.45, -3712.45, -3712.45, -3712.45, -3712.45, -3712.45, -3712.45, -3712.45, -3712.45, -3712.45, -3712.45, -3688.38, -3688.38, -3688.38, -3688.38, -3688.38, -3688.38, -3688.38, -3688.38, -3626.86, -3626.86, -3626.86, -3626.86, -3626.86, -3626.86, -3626.86, -3626.86, -3626.86, -3626.86, -3626.86, -3626.86, -3626.86, -3626.86, -3626.86, -3626.86, -3626.86, -3626.86, -3626.86, -3626.86, -3626.86, -3626.86, -3626.86, -3626.86, -3626.86, -3626.86, -3626.86, -3626.86, -3626.86, -3626.86, -3626.86, -3626.86, -3626.86, -3626.86, -3626.86]","[-1042.67, -1019.79, -1012.5, -1010.98, -1010.98, -1010.98, -1010.98, -1002.72, -1002.72, -1002.72, -1002.72, -1002.72, -1002.72, -1002.72, -1002.72, -998.69, -998.69, -998.69, -998.69, -998.69, -998.69, -998.69, -998.69, -998.69, -998.69, -998.69, -998.69, -998.69, -998.69, -998.69, -998.69, -998.69, -998.69, -998.69, -998.69, -998.69, -998.69, -998.69, -998.69, -998.69, -998.69, -998.69, -998.69, -998.69, -998.69, -998.69, -998.69, -998.69, -998.69, -998.69, -998.69, -998.69, -997.82, -997.82, -997.82, -997.82, -997.82, -997.82, -997.82, -997.82, -997.82]","[-81.1, -65.97, -61.59, -54.77, -54.77, -54.77, -54.77, -54.77, -54.77, -54.77, -54.77, -54.77, -54.77, -54.77, -54.77, -54.77, -54.77, -54.77, -54.77, -52.2, -52.2, -52.2, -52.2, -52.2, -52.2, -52.2, -52.2, -52.2, -52.2, -52.2, -52.2, -52.2, -52.2, -52.2, -52.2, -52.2, -52.2, -52.2, -52.2, -52.2, -52.2, -52.2, -52.2, -52.2, -52.2, -52.2, -52.2, -52.2, -52.2, -52.2, -52.2, -52.2, -52.2, -52.2, -52.2, -49.33, -49.33, -49.33, -49.33, -49.33, -49.33]",1761016767.3676744
0.22643733013589806,0.712582456863915,-3688.21,-1001.17,-54.7,"[-3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3786.23, -3786.23, -3786.23, -3786.15, -3786.15, -3764.36, -3764.36, -3739.85, -3739.85, -3739.85, -3729.34, -3729.34, -3729.34, -3720.19, -3720.19, -3720.19, -3720.19, -3720.19, -3720.19, -3720.19, -3720.19, -3720.19, -3720.19, -3720.19, -3720.19, -3720.19, -3720.19, -3720.19, -3720.19, -3720.19, -3720.19, -3720.19, -3720.19, -3720.19, -3720.19, -3697.11, -3697.11, -3697.11, -3697.11, -3697.11, -3697.11, -3697.11, -3697.11, -3697.11, -3697.11, -3697.11, -3688.21, -3688.21, -3688.21, -3688.21, -3688.21, -3688.21, -3688.21, -3688.21, -3688.21, -3688.21]","[-1042.67, -1042.67, -1042.67, -1030.23, -1020.57, -1020.57, -1020.57, -1020.57, -1020.57, -1020.57, -1020.57, -1020.57, -1020.57, -1020.57, -1020.57, -1020.57, -1020.57, -1020.57, -1020.57, -1020.57, -1020.57, -1020.57, -1020.57, -1020.57, -1020.57, -1020.57, -1020.57, -1020.57, -1020.57, -1020.57, -1020.57, -1020.57, -1020.57, -1020.57, -1020.57, -1015.76, -1015.76, -1015.76, -1015.76, -1015.76, -1015.76, -1015.76, -1015.76, -1015.76, -1015.76, -1015.76, -1015.76, -1015.76, -1015.76, -1015.76, -1015.76, -1015.76, -1015.76, -1013.54, -1001.17, -1001.17, -1001.17, -1001.17, -1001.17, -1001.17, -1001.17]","[-81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -72.02, -72.02, -72.02, -72.02, -72.02, -72.02, -72.02, -72.02, -54.7, -54.7, -54.7, -54.7, -54.7, -54.7, -54.7, -54.7, -54.7, -54.7, -54.7, -54.7, -54.7, -54.7, -54.7, -54.7, -54.7, -54.7, -54.7, -54.7, -54.7, -54.7, -54.7, -54.7, -54.7, -54.7, -54.7, -54.7, -54.7, -54.7, -54.7, -54.7, -54.7, -54.7, -54.7, -54.7, -54.7, -54.7, -54.7, -54.7, -54.7, -54.7, -54.7, -54.7, -54.7, -54.7, -54.7]",1761017341.6117692
0.3552023013267066,0.6518469623291351,-3771.14,-1010.08,-61.39,"[-3799.56, -3780.79, -3780.79, -3780.79, -3780.79, -3780.79, -3772.65, -3772.65, -3772.65, -3772.65, -3772.65, -3772.65, -3772.65, -3771.14, -3771.14, -3771.14, -3771.14, -3771.14, -3771.14, -3771.14, -3771.14, -3771.14, -3771.14, -3771.14, -3771.14, -3771.14, -3771.14, -3771.14, -3771.14, -3771.14, -3771.14, -3771.14, -3771.14, -3771.14, -3771.14, -3771.14, -3771.14, -3771.14, -3771.14, -3771.14, -3771.14, -3771.14, -3771.14, -3771.14, -3771.14, -3771.14, -3771.14, -3771.14, -3771.14, -3771.14, -3771.14, -3771.14, -3771.14, -3771.14, -3771.14, -3771.14, -3771.14, -3771.14, -3771.14, -3771.14, -3771.14]","[-1042.67, -1042.67, -1042.67, -1032.18, -1032.18, -1032.18, -1032.18, -1030.65, -1030.65, -1030.65, -1030.65, -1024.41, -1024.41, -1024.41, -1024.41, -1024.41, -1024.41, -1024.41, -1024.41, -1024.41, -1024.41, -1024.41, -1024.41, -1024.41, -1024.41, -1015.96, -1015.96, -1015.96, -1015.96, -1015.96, -1015.96, -1015.96, -1015.96, -1015.96, -1015.96, -1015.96, -1015.96, -1015.96, -1015.96, -1015.96, -1015.96, -1015.96, -1015.96, -1015.96, -1015.96, -1015.96, -1010.08, -1010.08, -1010.08, -1010.08, -1010.08, -1010.08, -1010.08, -1010.08, -1010.08, -1010.08, -1010.08, -1010.08, -1010.08, -1010.08, -1010.08]","[-81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -74.73, -74.73, -74.73, -74.73, -74.73, -74.73, -72.77, -64.88, -64.88, -64.88, -64.88, -64.88, -64.88, -64.88, -64.88, -64.88, -64.88, -62.96, -62.96, -62.96, -62.96, -62.96, -62.96, -62.96, -62.96, -62.96, -62.96, -62.96, -61.39, -61.39, -61.39, -61.39, -61.39, -61.39, -61.39, -61.39, -61.39, -61.39, -61.39, -61.39, -61.39, -61.39, -61.39, -61.39, -61.39, -61.39, -61.39, -61.39, -61.39, -61.39, -61.39, -61.39, -61.39]",1761018017.3894262
0.5438408520614161,0.42034399016097573,-3780.36,-1023.04,-73.33,"[-3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3785.51, -3780.36, -3780.36, -3780.36, -3780.36, -3780.36, -3780.36, -3780.36, -3780.36, -3780.36, -3780.36, -3780.36, -3780.36, -3780.36, -3780.36, -3780.36, -3780.36, -3780.36, -3780.36, -3780.36, -3780.36, -3780.36, -3780.36, -3780.36, -3780.36, -3780.36, -3780.36, -3780.36, -3780.36, -3780.36, -3780.36, -3780.36, -3780.36, -3780.36, -3780.36, -3780.36, -3780.36, -3780.36, -3780.36, -3780.36, -3780.36, -3780.36, -3780.36, -3780.36, -3780.36, -3780.36, -3780.36, -3780.36, -3780.36, -3780.36, -3780.36, -3780.36, -3780.36, -3780.36, -3780.36, -3780.36]","[-1042.67, -1042.67, -1042.67, -1041.12, -1029.74, -1029.74, -1029.74, -1029.74, -1029.74, -1029.74, -1029.74, -1029.74, -1029.74, -1029.74, -1029.74, -1029.74, -1029.74, -1029.74, -1029.74, -1029.74, -1029.74, -1029.74, -1025.97, -1025.97, -1025.97, -1025.97, -1025.97, -1025.97, -1025.97, -1025.97, -1023.04, -1023.04, -1023.04, -1023.04, -1023.04, -1023.04, -1023.04, -1023.04, -1023.04, -1023.04, -1023.04, -1023.04, -1023.04, -1023.04, -1023.04, -1023.04, -1023.04, -1023.04, -1023.04, -1023.04, -1023.04, -1023.04, -1023.04, -1023.04, -1023.04, -1023.04, -1023.04, -1023.04, -1023.04, -1023.04, -1023.04]","[-81.1, -77.15, -77.15, -77.15, -77.15, -77.15, -77.15, -77.15, -77.15, -77.15, -77.15, -77.15, -77.15, -77.15, -77.15, -77.15, -77.15, -77.15, -77.15, -74.54, -74.54, -73.33, -73.33, -73.33, -73.33, -73.33, -73.33, -73.33, -73.33, -73.33, -73.33, -73.33, -73.33, -73.33, -73.33, -73.33, -73.33, -73.33, -73.33, -73.33, -73.33, -73.33, -73.33, -73.33, -73.33, -73.33, -73.33, -73.33, -73.33, -73.33, -73.33, -73.33, -73.33, -73.33, -73.33, -73.33, -73.33, -73.33, -73.33, -73.33, -73.33]",1761018051.6554132
0.6888169322956893,0.8128770243332714,-3788.29,-1034.61,-81.1,"[-3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3788.29, -3788.29, -3788.29, -3788.29, -3788.29, -3788.29, -3788.29, -3788.29, -3788.29, -3788.29, -3788.29, -3788.29, -3788.29, -3788.29, -3788.29, -3788.29, -3788.29, -3788.29, -3788.29, -3788.29, -3788.29, -3788.29, -3788.29, -3788.29, -3788.29, -3788.29, -3788.29, -3788.29, -3788.29, -3788.29, -3788.29]","[-1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1040.16, -1040.16, -1040.16, -1040.16, -1040.16, -1040.16, -1040.16, -1040.16, -1040.16, -1040.16, -1040.16, -1040.16, -1040.16, -1040.16, -1040.16, -1040.16, -1040.16, -1034.61, -1034.61, -1034.61, -1034.61, -1034.61, -1034.61, -1034.61, -1034.61, -1034.61, -1034.61, -1034.61, -1034.61, -1034.61, -1034.61, -1034.61, -1034.61, -1034.61, -1034.61, -1034.61, -1034.61, -1034.61, -1034.61, -1034.61, -1034.61, -1034.61, -1034.61, -1034.61, -1034.61, -1034.61, -1034.61, -1034.61, -1034.61, -1034.61, -1034.61, -1034.61, -1034.61, -1034.61, -1034.61, -1034.61]","[-81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1]",1761018426.9756303
