algo,candidate_id,seed,best_final,auc_best,auc_best_norm,runtime_sec,evals_total,budget_triggered,stop_reason,cxpb,mutpb,mutation_rate,parents_rate,sel_mutation,tail_mutation,c1,c2,w,error
generic,16,202,438.5,43833.799999999996,438.33799999999997,70.83472490310669,1614,False,None,0.6196668357827032,0.2436424236869603,0.19422921964155854,,,,,,,
generic,16,303,438.65,43848.50000000008,438.4850000000008,69.95729088783264,1640,False,None,0.6196668357827032,0.2436424236869603,0.19422921964155854,,,,,,,
generic,16,404,438.65,43856.67500000008,438.5667500000008,70.30038809776306,1591,False,None,0.6196668357827032,0.2436424236869603,0.19422921964155854,,,,,,,
generic,16,505,438.65,43851.27500000008,438.51275000000084,66.53175497055054,1579,False,None,0.6196668357827032,0.2436424236869603,0.19422921964155854,,,,,,,
generic,16,606,438.65,43834.250000000065,438.34250000000065,64.7567286491394,1556,False,None,0.6196668357827032,0.2436424236869603,0.19422921964155854,,,,,,,
generic,16,707,438.65,43851.65000000008,438.5165000000008,63.11112952232361,1581,False,None,0.6196668357827032,0.2436424236869603,0.19422921964155854,,,,,,,
generic,16,808,438.65,43860.27500000008,438.6027500000008,65.60962152481079,1603,False,None,0.6196668357827032,0.2436424236869603,0.19422921964155854,,,,,,,
generic,16,909,438.65,43853.37500000008,438.5337500000008,64.34420490264893,1621,False,None,0.6196668357827032,0.2436424236869603,0.19422921964155854,,,,,,,
generic,17,1001,438.65,43852.17500000009,438.5217500000009,34.73773431777954,756,False,None,0.23463637627881087,0.10060899075265249,0.07741755542403544,,,,,,,
generic,17,101,438.65,43849.17500000008,438.4917500000008,27.285863876342773,718,False,None,0.23463637627881087,0.10060899075265249,0.07741755542403544,,,,,,,
generic,17,1102,438.65,43841.45000000006,438.4145000000006,33.3001925945282,742,False,None,0.23463637627881087,0.10060899075265249,0.07741755542403544,,,,,,,
generic,17,202,438.65,43851.575000000084,438.5157500000008,26.62211585044861,728,False,None,0.23463637627881087,0.10060899075265249,0.07741755542403544,,,,,,,
generic,17,303,438.65,43833.20000000004,438.3320000000004,26.944555282592773,746,False,None,0.23463637627881087,0.10060899075265249,0.07741755542403544,,,,,,,
generic,17,404,438.65,43818.124999999956,438.1812499999996,29.36267375946045,706,False,None,0.23463637627881087,0.10060899075265249,0.07741755542403544,,,,,,,
generic,17,505,438.65,43825.62500000006,438.2562500000006,27.356098651885986,672,False,None,0.23463637627881087,0.10060899075265249,0.07741755542403544,,,,,,,
generic,17,606,438.65,43834.5500000001,438.345500000001,28.679671049118042,681,False,None,0.23463637627881087,0.10060899075265249,0.07741755542403544,,,,,,,
generic,17,707,438.65,43838.15000000007,438.38150000000064,30.5222110748291,691,False,None,0.23463637627881087,0.10060899075265249,0.07741755542403544,,,,,,,
generic,17,808,438.65,43858.925000000076,438.58925000000073,35.04654812812805,757,False,None,0.23463637627881087,0.10060899075265249,0.07741755542403544,,,,,,,
generic,17,909,438.65,43829.524999999965,438.29524999999967,31.536641597747803,677,False,None,0.23463637627881087,0.10060899075265249,0.07741755542403544,,,,,,,
generic,18,1001,438.65,43860.575000000084,438.60575000000085,85.5278115272522,2168,False,None,0.9583828128517586,0.3267967356021868,0.0803830558360961,,,,,,,
generic,18,101,438.65,43856.37500000008,438.5637500000008,90.85046911239624,2162,False,None,0.9583828128517586,0.3267967356021868,0.0803830558360961,,,,,,,
generic,18,1102,438.65,43855.40000000008,438.5540000000008,84.58216214179993,2156,False,None,0.9583828128517586,0.3267967356021868,0.0803830558360961,,,,,,,
generic,18,202,438.65,43852.77500000008,438.5277500000008,87.42187309265137,2160,False,None,0.9583828128517586,0.3267967356021868,0.0803830558360961,,,,,,,
generic,18,303,438.65,43854.05000000008,438.5405000000008,83.52421355247498,2140,False,None,0.9583828128517586,0.3267967356021868,0.0803830558360961,,,,,,,
generic,18,404,438.65,43861.92500000008,438.6192500000008,85.02364897727966,2161,False,None,0.9583828128517586,0.3267967356021868,0.0803830558360961,,,,,,,
generic,18,505,438.65,43858.32500000008,438.58325000000076,85.44318890571594,2181,False,None,0.9583828128517586,0.3267967356021868,0.0803830558360961,,,,,,,
generic,18,606,438.65,43851.20000000009,438.5120000000009,83.20915150642395,2168,False,None,0.9583828128517586,0.3267967356021868,0.0803830558360961,,,,,,,
generic,18,707,438.65,43854.950000000084,438.5495000000008,80.89846777915955,2153,False,None,0.9583828128517586,0.3267967356021868,0.0803830558360961,,,,,,,
generic,18,808,438.65,43857.725000000086,438.57725000000084,82.38041114807129,2165,False,None,0.9583828128517586,0.3267967356021868,0.0803830558360961,,,,,,,
generic,18,909,438.65,43856.82500000008,438.5682500000008,86.81776070594788,2161,False,None,0.9583828128517586,0.3267967356021868,0.0803830558360961,,,,,,,
generic,19,1001,438.5,43812.50000000002,438.1250000000002,31.98073935508728,831,False,None,0.3542460200139371,0.02189414012833207,0.1905924251456776,,,,,,,
generic,19,101,438.2,43811.29999999996,438.1129999999996,30.321131229400635,777,False,None,0.3542460200139371,0.02189414012833207,0.1905924251456776,,,,,,,
generic,19,1102,438.35,43817.89999999992,438.17899999999923,33.43973517417908,887,False,None,0.3542460200139371,0.02189414012833207,0.1905924251456776,,,,,,,
generic,19,202,438.65,43824.87500000005,438.2487500000005,33.916940212249756,841,False,None,0.3542460200139371,0.02189414012833207,0.1905924251456776,,,,,,,
generic,19,303,437.75,43769.00000000001,437.69000000000005,29.102694988250732,813,False,None,0.3542460200139371,0.02189414012833207,0.1905924251456776,,,,,,,
generic,19,404,438.65,43751.974999999984,437.5197499999998,31.0277156829834,842,False,None,0.3542460200139371,0.02189414012833207,0.1905924251456776,,,,,,,
generic,19,505,438.5,43765.10000000005,437.6510000000005,32.30622148513794,871,False,None,0.3542460200139371,0.02189414012833207,0.1905924251456776,,,,,,,
generic,19,606,438.05,43784.45000000005,437.8445000000005,29.420387744903564,816,False,None,0.3542460200139371,0.02189414012833207,0.1905924251456776,,,,,,,
generic,19,707,437.6,43757.67499999992,437.5767499999992,30.174636602401733,823,False,None,0.3542460200139371,0.02189414012833207,0.1905924251456776,,,,,,,
generic,19,808,438.35,43798.17500000004,437.9817500000004,30.44323229789734,832,False,None,0.3542460200139371,0.02189414012833207,0.1905924251456776,,,,,,,
generic,19,909,438.2,43740.94999999997,437.4094999999997,32.14785599708557,852,False,None,0.3542460200139371,0.02189414012833207,0.1905924251456776,,,,,,,
generic,1,1001,438.65,43861.32500000008,438.6132500000008,54.7353241443634,979,False,None,0.18721590725596188,0.3044361653285918,0.09763447424124129,,,,,,,
generic,1,101,438.65,43851.27500000008,438.51275000000084,35.5319881439209,995,False,None,0.18721590725596188,0.3044361653285918,0.09763447424124129,,,,,,,
generic,1,1102,438.65,43855.55000000008,438.55550000000085,56.38288450241089,998,False,None,0.18721590725596188,0.3044361653285918,0.09763447424124129,,,,,,,
generic,1,202,438.65,43845.42500000009,438.4542500000009,34.936952114105225,984,False,None,0.18721590725596188,0.3044361653285918,0.09763447424124129,,,,,,,
generic,1,303,438.65,43853.75000000009,438.5375000000009,34.35174107551575,970,False,None,0.18721590725596188,0.3044361653285918,0.09763447424124129,,,,,,,
generic,1,404,438.65,43852.475000000086,438.52475000000084,34.65774655342102,957,False,None,0.18721590725596188,0.3044361653285918,0.09763447424124129,,,,,,,
generic,1,505,438.65,43858.92500000008,438.58925000000085,39.75559163093567,1001,False,None,0.18721590725596188,0.3044361653285918,0.09763447424124129,,,,,,,
generic,1,606,438.65,43839.95000000009,438.3995000000009,37.13580560684204,935,False,None,0.18721590725596188,0.3044361653285918,0.09763447424124129,,,,,,,
generic,1,707,438.65,43853.75000000008,438.5375000000008,39.10905981063843,990,False,None,0.18721590725596188,0.3044361653285918,0.09763447424124129,,,,,,,
generic,1,808,438.65,43858.02500000008,438.58025000000083,39.2040057182312,989,False,None,0.18721590725596188,0.3044361653285918,0.09763447424124129,,,,,,,
generic,1,909,438.65,43849.625000000095,438.49625000000094,56.02024960517883,962,False,None,0.18721590725596188,0.3044361653285918,0.09763447424124129,,,,,,,
generic,20,1001,438.65,43852.02500000009,438.5202500000009,43.369544506073,943,False,None,0.2878087511770598,0.1820753108421099,0.17587635200768362,,,,,,,
generic,20,101,438.65,43849.32500000009,438.4932500000009,34.16506481170654,927,False,None,0.2878087511770598,0.1820753108421099,0.17587635200768362,,,,,,,
generic,20,1102,438.65,43835.15000000002,438.3515000000002,45.117382526397705,933,False,None,0.2878087511770598,0.1820753108421099,0.17587635200768362,,,,,,,
generic,20,202,438.65,43838.07500000009,438.38075000000094,37.48390603065491,986,False,None,0.2878087511770598,0.1820753108421099,0.17587635200768362,,,,,,,
generic,20,303,438.65,43844.30000000008,438.44300000000084,37.887447357177734,972,False,None,0.2878087511770598,0.1820753108421099,0.17587635200768362,,,,,,,
generic,20,404,438.65,43855.32500000008,438.5532500000008,34.29865312576294,935,False,None,0.2878087511770598,0.1820753108421099,0.17587635200768362,,,,,,,
generic,20,505,438.65,43841.525000000096,438.415250000001,36.11200737953186,947,False,None,0.2878087511770598,0.1820753108421099,0.17587635200768362,,,,,,,
generic,20,606,438.65,43842.95000000009,438.4295000000009,33.96343398094177,899,False,None,0.2878087511770598,0.1820753108421099,0.17587635200768362,,,,,,,
generic,20,707,438.65,43839.50000000007,438.3950000000007,39.214268922805786,957,False,None,0.2878087511770598,0.1820753108421099,0.17587635200768362,,,,,,,
generic,20,808,438.65,43855.17500000008,438.5517500000008,40.608869314193726,972,False,None,0.2878087511770598,0.1820753108421099,0.17587635200768362,,,,,,,
generic,20,909,438.65,43852.92500000008,438.52925000000084,41.92662596702576,950,False,None,0.2878087511770598,0.1820753108421099,0.17587635200768362,,,,,,,
generic,21,1001,438.65,43859.825000000084,438.59825000000086,47.5183641910553,1227,False,None,0.4707630398180561,0.13284859153636236,0.11707344925688432,,,,,,,
generic,21,101,438.65,43856.67500000008,438.5667500000008,58.89814829826355,1205,False,None,0.4707630398180561,0.13284859153636236,0.11707344925688432,,,,,,,
generic,21,1102,438.65,43851.950000000084,438.51950000000085,46.98264765739441,1232,False,None,0.4707630398180561,0.13284859153636236,0.11707344925688432,,,,,,,
generic,21,202,438.65,43837.1750000001,438.371750000001,57.153093099594116,1236,False,None,0.4707630398180561,0.13284859153636236,0.11707344925688432,,,,,,,
generic,21,303,438.65,43844.45000000006,438.44450000000063,53.591975688934326,1191,False,None,0.4707630398180561,0.13284859153636236,0.11707344925688432,,,,,,,
generic,21,404,438.65,43845.87500000009,438.45875000000086,53.45316481590271,1234,False,None,0.4707630398180561,0.13284859153636236,0.11707344925688432,,,,,,,
generic,21,505,438.5,43819.849999999984,438.19849999999985,43.79454231262207,1189,False,None,0.4707630398180561,0.13284859153636236,0.11707344925688432,,,,,,,
generic,21,606,438.65,43856.75000000008,438.5675000000008,43.81968545913696,1197,False,None,0.4707630398180561,0.13284859153636236,0.11707344925688432,,,,,,,
generic,21,707,438.65,43846.700000000084,438.46700000000084,45.633800745010376,1231,False,None,0.4707630398180561,0.13284859153636236,0.11707344925688432,,,,,,,
generic,21,808,438.65,43857.27500000008,438.57275000000084,48.18618941307068,1270,False,None,0.4707630398180561,0.13284859153636236,0.11707344925688432,,,,,,,
generic,21,909,438.65,43848.87500000008,438.4887500000008,44.662206411361694,1182,False,None,0.4707630398180561,0.13284859153636236,0.11707344925688432,,,,,,,
generic,22,1001,438.65,43859.82500000008,438.59825000000075,69.16846871376038,1872,False,None,0.7409950818206213,0.43772546737479134,0.12104986465008055,,,,,,,
generic,22,101,438.65,43857.42500000008,438.5742500000008,77.07628917694092,1907,False,None,0.7409950818206213,0.43772546737479134,0.12104986465008055,,,,,,,
generic,22,1102,438.65,43855.40000000009,438.5540000000009,69.94920063018799,1903,False,None,0.7409950818206213,0.43772546737479134,0.12104986465008055,,,,,,,
generic,22,202,438.65,43855.62500000008,438.5562500000008,75.26257133483887,1941,False,None,0.7409950818206213,0.43772546737479134,0.12104986465008055,,,,,,,
generic,22,303,438.65,43853.450000000084,438.53450000000083,73.51904654502869,1896,False,None,0.7409950818206213,0.43772546737479134,0.12104986465008055,,,,,,,
generic,22,404,438.65,43859.37500000008,438.5937500000008,74.55409526824951,1903,False,None,0.7409950818206213,0.43772546737479134,0.12104986465008055,,,,,,,
generic,22,505,438.65,43851.87500000009,438.51875000000086,75.99916791915894,1928,False,None,0.7409950818206213,0.43772546737479134,0.12104986465008055,,,,,,,
generic,22,606,438.65,43853.75000000008,438.5375000000008,71.9564437866211,1892,False,None,0.7409950818206213,0.43772546737479134,0.12104986465008055,,,,,,,
generic,22,707,438.65,43857.65000000008,438.5765000000008,71.12292170524597,1902,False,None,0.7409950818206213,0.43772546737479134,0.12104986465008055,,,,,,,
generic,22,808,438.65,43859.37500000008,438.5937500000008,71.63890147209167,1923,False,None,0.7409950818206213,0.43772546737479134,0.12104986465008055,,,,,,,
generic,22,909,438.65,43852.47500000008,438.5247500000008,72.69840860366821,1898,False,None,0.7409950818206213,0.43772546737479134,0.12104986465008055,,,,,,,
generic,23,1001,438.65,43828.174999999974,438.28174999999976,22.401576042175293,604,False,None,0.20965122610055964,0.05861598178414248,0.04412105425943274,,,,,,,
generic,23,101,438.65,43803.425,438.03425000000004,22.39858651161194,598,False,None,0.20965122610055964,0.05861598178414248,0.04412105425943274,,,,,,,
generic,23,1102,438.65,43844.45000000009,438.4445000000009,22.568788528442383,592,False,None,0.20965122610055964,0.05861598178414248,0.04412105425943274,,,,,,,
generic,23,202,438.65,43840.02500000009,438.4002500000009,23.932387113571167,645,False,None,0.20965122610055964,0.05861598178414248,0.04412105425943274,,,,,,,
generic,23,303,438.65,43850.30000000008,438.50300000000084,22.64994192123413,595,False,None,0.20965122610055964,0.05861598178414248,0.04412105425943274,,,,,,,
generic,23,404,438.65,43800.274999999994,438.00274999999993,23.82264018058777,621,False,None,0.20965122610055964,0.05861598178414248,0.04412105425943274,,,,,,,
generic,23,505,438.65,43818.57500000005,438.1857500000005,22.523616790771484,580,False,None,0.20965122610055964,0.05861598178414248,0.04412105425943274,,,,,,,
generic,23,606,438.65,43815.65000000004,438.1565000000004,21.19266700744629,540,False,None,0.20965122610055964,0.05861598178414248,0.04412105425943274,,,,,,,
generic,23,707,438.5,43798.77500000001,437.98775000000006,23.217390060424805,568,False,None,0.20965122610055964,0.05861598178414248,0.04412105425943274,,,,,,,
generic,23,808,438.65,43831.774999999994,438.31774999999993,22.5330650806427,591,False,None,0.20965122610055964,0.05861598178414248,0.04412105425943274,,,,,,,
generic,23,909,438.65,43809.42500000002,438.09425000000016,23.787036657333374,630,False,None,0.20965122610055964,0.05861598178414248,0.04412105425943274,,,,,,,
generic,24,1001,438.65,43860.42500000008,438.60425000000083,54.01420497894287,1508,False,None,0.37016642100441893,0.45556911769658115,0.09476018876581101,,,,,,,
generic,24,101,438.65,43858.77500000008,438.5877500000008,62.83192706108093,1462,False,None,0.37016642100441893,0.45556911769658115,0.09476018876581101,,,,,,,
generic,24,1102,438.65,43856.90000000008,438.5690000000008,54.4046733379364,1489,False,None,0.37016642100441893,0.45556911769658115,0.09476018876581101,,,,,,,
generic,24,202,438.65,43851.87500000008,438.5187500000008,64.15049767494202,1497,False,None,0.37016642100441893,0.45556911769658115,0.09476018876581101,,,,,,,
generic,24,303,438.65,43852.100000000086,438.52100000000087,63.94956183433533,1459,False,None,0.37016642100441893,0.45556911769658115,0.09476018876581101,,,,,,,
generic,24,404,438.65,43855.92500000008,438.5592500000008,65.8134331703186,1463,False,None,0.37016642100441893,0.45556911769658115,0.09476018876581101,,,,,,,
generic,24,505,438.65,43851.27500000008,438.51275000000084,60.888774156570435,1492,False,None,0.37016642100441893,0.45556911769658115,0.09476018876581101,,,,,,,
generic,24,606,438.65,43852.10000000008,438.5210000000008,58.42370557785034,1436,False,None,0.37016642100441893,0.45556911769658115,0.09476018876581101,,,,,,,
generic,24,707,438.65,43850.00000000009,438.50000000000085,58.599231481552124,1507,False,None,0.37016642100441893,0.45556911769658115,0.09476018876581101,,,,,,,
generic,24,808,438.65,43859.67500000008,438.59675000000084,58.57476854324341,1487,False,None,0.37016642100441893,0.45556911769658115,0.09476018876581101,,,,,,,
generic,24,909,438.65,43853.975000000086,438.5397500000009,54.036521196365356,1500,False,None,0.37016642100441893,0.45556911769658115,0.09476018876581101,,,,,,,
generic,25,1001,438.65,43854.12500000009,438.5412500000009,22.86234164237976,653,False,None,0.03901193444748749,0.24958270275132294,0.17984007504118743,,,,,,,
generic,25,101,438.65,43834.32500000007,438.3432500000007,24.229833841323853,645,False,None,0.03901193444748749,0.24958270275132294,0.17984007504118743,,,,,,,
generic,25,1102,438.65,43852.850000000086,438.52850000000086,19.21654200553894,632,False,None,0.03901193444748749,0.24958270275132294,0.17984007504118743,,,,,,,
generic,25,202,438.65,43829.52500000003,438.2952500000003,23.817177057266235,642,False,None,0.03901193444748749,0.24958270275132294,0.17984007504118743,,,,,,,
generic,25,303,438.65,43837.850000000086,438.3785000000009,23.797006130218506,640,False,None,0.03901193444748749,0.24958270275132294,0.17984007504118743,,,,,,,
generic,25,404,438.65,43828.02500000009,438.2802500000009,23.81948161125183,622,False,None,0.03901193444748749,0.24958270275132294,0.17984007504118743,,,,,,,
