algo,candidate_id,seed,best_final,auc_best,auc_best_norm,runtime_sec,evals_total,budget_triggered,stop_reason,cxpb,mutpb,mutation_rate,parents_rate,sel_mutation,tail_mutation,c1,c2,w,error
generic,100,1001,438.65,43855.92500000008,438.5592500000008,55.177302837371826,1525,False,None,0.4807090136573041,0.4240910854740177,0.17038574183835015,,,,,,,
generic,100,101,438.65,43846.92500000009,438.4692500000009,56.82890772819519,1556,False,None,0.4807090136573041,0.4240910854740177,0.17038574183835015,,,,,,,
generic,100,1102,438.65,43854.50000000009,438.54500000000087,44.38460087776184,1495,False,None,0.4807090136573041,0.4240910854740177,0.17038574183835015,,,,,,,
generic,100,202,438.65,43852.02500000008,438.52025000000083,56.394100189208984,1523,False,None,0.4807090136573041,0.4240910854740177,0.17038574183835015,,,,,,,
generic,100,303,438.65,43856.30000000008,438.56300000000084,56.225950479507446,1548,False,None,0.4807090136573041,0.4240910854740177,0.17038574183835015,,,,,,,
generic,100,404,438.65,43856.67500000008,438.5667500000008,56.83193635940552,1557,False,None,0.4807090136573041,0.4240910854740177,0.17038574183835015,,,,,,,
generic,100,505,438.65,43851.87500000008,438.5187500000008,57.13435173034668,1553,False,None,0.4807090136573041,0.4240910854740177,0.17038574183835015,,,,,,,
generic,100,606,438.65,43856.45000000008,438.56450000000075,58.138795137405396,1546,False,None,0.4807090136573041,0.4240910854740177,0.17038574183835015,,,,,,,
generic,100,707,438.65,43847.45000000009,438.47450000000094,58.69727683067322,1587,False,None,0.4807090136573041,0.4240910854740177,0.17038574183835015,,,,,,,
generic,100,808,438.65,43859.075000000084,438.59075000000087,58.666399240493774,1574,False,None,0.4807090136573041,0.4240910854740177,0.17038574183835015,,,,,,,
generic,100,909,438.65,43848.72500000008,438.4872500000008,56.96731472015381,1576,False,None,0.4807090136573041,0.4240910854740177,0.17038574183835015,,,,,,,
generic,76,1001,438.65,43858.17500000008,438.58175000000085,37.4115469455719,723,False,None,0.02224113088573882,0.31450200170082376,0.030244092760206794,,,,,,,
generic,76,101,438.65,43843.92500000008,438.4392500000008,30.863990545272827,751,False,None,0.02224113088573882,0.31450200170082376,0.030244092760206794,,,,,,,
generic,76,1102,438.65,43853.600000000086,438.53600000000085,37.6554651260376,730,False,None,0.02224113088573882,0.31450200170082376,0.030244092760206794,,,,,,,
generic,76,202,438.65,43838.225000000086,438.38225000000085,30.506115198135376,736,False,None,0.02224113088573882,0.31450200170082376,0.030244092760206794,,,,,,,
generic,76,303,438.65,43832.750000000095,438.32750000000095,30.508809089660645,737,False,None,0.02224113088573882,0.31450200170082376,0.030244092760206794,,,,,,,
generic,76,404,438.65,43847.52500000009,438.47525000000087,30.273072481155396,737,False,None,0.02224113088573882,0.31450200170082376,0.030244092760206794,,,,,,,
generic,76,505,438.65,43834.62500000009,438.34625000000085,28.592164039611816,780,False,None,0.02224113088573882,0.31450200170082376,0.030244092760206794,,,,,,,
generic,76,606,438.65,43839.65000000008,438.3965000000008,27.305656671524048,742,False,None,0.02224113088573882,0.31450200170082376,0.030244092760206794,,,,,,,
generic,76,707,438.65,43839.50000000009,438.3950000000009,27.342453241348267,743,False,None,0.02224113088573882,0.31450200170082376,0.030244092760206794,,,,,,,
generic,76,808,438.65,43858.92500000008,438.58925000000085,28.135072469711304,773,False,None,0.02224113088573882,0.31450200170082376,0.030244092760206794,,,,,,,
generic,76,909,438.65,43828.47500000008,438.28475000000077,39.90028095245361,773,False,None,0.02224113088573882,0.31450200170082376,0.030244092760206794,,,,,,,
generic,77,1001,438.65,43852.77500000005,438.52775000000054,29.274245738983154,677,False,None,0.1497936173731592,0.17853962320973663,0.1727597979408604,,,,,,,
generic,77,101,438.5,43843.55,438.43550000000005,36.155181646347046,691,False,None,0.1497936173731592,0.17853962320973663,0.1727597979408604,,,,,,,
generic,77,1102,438.65,43846.10000000009,438.4610000000009,30.204206466674805,684,False,None,0.1497936173731592,0.17853962320973663,0.1727597979408604,,,,,,,
generic,77,202,438.65,43849.47500000008,438.4947500000008,27.0084068775177,657,False,None,0.1497936173731592,0.17853962320973663,0.1727597979408604,,,,,,,
generic,77,303,438.65,43833.05,438.33050000000003,29.02988576889038,696,False,None,0.1497936173731592,0.17853962320973663,0.1727597979408604,,,,,,,
generic,77,404,438.65,43840.775000000045,438.4077500000005,27.699001789093018,657,False,None,0.1497936173731592,0.17853962320973663,0.1727597979408604,,,,,,,
generic,77,505,438.65,43838.67500000005,438.38675000000046,29.793237686157227,707,False,None,0.1497936173731592,0.17853962320973663,0.1727597979408604,,,,,,,
generic,77,606,438.65,43851.50000000008,438.5150000000008,26.63111162185669,654,False,None,0.1497936173731592,0.17853962320973663,0.1727597979408604,,,,,,,
generic,77,707,438.65,43842.80000000009,438.4280000000009,27.999289989471436,690,False,None,0.1497936173731592,0.17853962320973663,0.1727597979408604,,,,,,,
generic,77,808,438.65,43831.92500000002,438.3192500000002,27.86291790008545,685,False,None,0.1497936173731592,0.17853962320973663,0.1727597979408604,,,,,,,
generic,77,909,438.65,43850.52500000009,438.5052500000009,30.642032146453857,712,False,None,0.1497936173731592,0.17853962320973663,0.1727597979408604,,,,,,,
generic,78,1001,438.65,43861.77500000008,438.6177500000008,74.87481117248535,1897,False,None,0.7494642715607684,0.4085383339316193,0.14269304023675486,,,,,,,
generic,78,101,438.65,43853.975000000086,438.5397500000009,79.18596410751343,1889,False,None,0.7494642715607684,0.4085383339316193,0.14269304023675486,,,,,,,
generic,78,1102,438.65,43857.20000000008,438.5720000000008,76.16411423683167,1872,False,None,0.7494642715607684,0.4085383339316193,0.14269304023675486,,,,,,,
generic,78,202,438.65,43854.87500000008,438.5487500000008,80.22591590881348,1923,False,None,0.7494642715607684,0.4085383339316193,0.14269304023675486,,,,,,,
generic,78,303,438.65,43857.80000000008,438.5780000000008,76.06823801994324,1873,False,None,0.7494642715607684,0.4085383339316193,0.14269304023675486,,,,,,,
generic,78,404,438.65,43856.37500000008,438.5637500000008,76.19146490097046,1878,False,None,0.7494642715607684,0.4085383339316193,0.14269304023675486,,,,,,,
generic,78,505,438.65,43855.47500000008,438.5547500000008,74.9247043132782,1892,False,None,0.7494642715607684,0.4085383339316193,0.14269304023675486,,,,,,,
generic,78,606,438.65,43855.70000000008,438.55700000000076,72.83184814453125,1854,False,None,0.7494642715607684,0.4085383339316193,0.14269304023675486,,,,,,,
generic,78,707,438.65,43849.40000000008,438.4940000000008,73.84854888916016,1909,False,None,0.7494642715607684,0.4085383339316193,0.14269304023675486,,,,,,,
generic,78,808,438.65,43857.87500000008,438.5787500000008,72.96153664588928,1903,False,None,0.7494642715607684,0.4085383339316193,0.14269304023675486,,,,,,,
generic,78,909,438.65,43853.975000000086,438.5397500000009,74.45364212989807,1904,False,None,0.7494642715607684,0.4085383339316193,0.14269304023675486,,,,,,,
generic,79,1001,438.5,43844.6,438.44599999999997,82.55259823799133,1883,False,None,0.8052487732162671,0.15931635474890687,0.17514101883536598,,,,,,,
generic,79,101,438.65,43843.025000000045,438.43025000000046,76.97046232223511,1875,False,None,0.8052487732162671,0.15931635474890687,0.17514101883536598,,,,,,,
generic,79,1102,438.65,43859.45000000008,438.5945000000008,81.64828896522522,1858,False,None,0.8052487732162671,0.15931635474890687,0.17514101883536598,,,,,,,
generic,79,202,438.65,43856.22500000008,438.5622500000008,80.10021495819092,1849,False,None,0.8052487732162671,0.15931635474890687,0.17514101883536598,,,,,,,
generic,79,303,438.65,43836.350000000006,438.36350000000004,78.67942309379578,1820,False,None,0.8052487732162671,0.15931635474890687,0.17514101883536598,,,,,,,
generic,79,404,438.65,43856.225000000086,438.56225000000086,78.16291666030884,1837,False,None,0.8052487732162671,0.15931635474890687,0.17514101883536598,,,,,,,
generic,79,505,438.65,43857.425000000076,438.57425000000075,75.92854833602905,1823,False,None,0.8052487732162671,0.15931635474890687,0.17514101883536598,,,,,,,
generic,79,606,438.65,43840.40000000003,438.4040000000003,81.93051671981812,1846,False,None,0.8052487732162671,0.15931635474890687,0.17514101883536598,,,,,,,
generic,79,707,438.65,43849.250000000095,438.492500000001,82.87643313407898,1867,False,None,0.8052487732162671,0.15931635474890687,0.17514101883536598,,,,,,,
generic,79,808,438.65,43838.52500000007,438.38525000000067,81.50509905815125,1850,False,None,0.8052487732162671,0.15931635474890687,0.17514101883536598,,,,,,,
generic,79,909,438.65,43849.325000000084,438.49325000000084,82.4159243106842,1873,False,None,0.8052487732162671,0.15931635474890687,0.17514101883536598,,,,,,,
generic,80,1001,438.65,43839.27500000002,438.3927500000002,76.8576340675354,1997,False,None,0.8863229181099802,0.038071263315271386,0.18697685430450334,,,,,,,
generic,80,101,438.35,43826.52499999992,438.26524999999924,85.69541215896606,1972,False,None,0.8863229181099802,0.038071263315271386,0.18697685430450334,,,,,,,
generic,80,1102,438.35,43829.29999999992,438.2929999999992,80.2722339630127,1979,False,None,0.8863229181099802,0.038071263315271386,0.18697685430450334,,,,,,,
generic,80,202,438.5,43810.69999999999,438.1069999999999,84.928297996521,1946,False,None,0.8863229181099802,0.038071263315271386,0.18697685430450334,,,,,,,
generic,80,303,438.2,43802.97499999994,438.0297499999994,77.83440494537354,1998,False,None,0.8863229181099802,0.038071263315271386,0.18697685430450334,,,,,,,
generic,80,404,438.65,43862.52500000008,438.6252500000008,75.95238018035889,1966,False,None,0.8863229181099802,0.038071263315271386,0.18697685430450334,,,,,,,
generic,80,505,438.5,43811.59999999997,438.1159999999997,75.18763971328735,1980,False,None,0.8863229181099802,0.038071263315271386,0.18697685430450334,,,,,,,
generic,80,606,438.65,43827.950000000055,438.27950000000055,75.88642930984497,1977,False,None,0.8863229181099802,0.038071263315271386,0.18697685430450334,,,,,,,
generic,80,707,438.65,43814.59999999999,438.1459999999999,76.16677212715149,1995,False,None,0.8863229181099802,0.038071263315271386,0.18697685430450334,,,,,,,
generic,80,808,438.2,43797.79999999997,437.97799999999967,77.21629309654236,2007,False,None,0.8863229181099802,0.038071263315271386,0.18697685430450334,,,,,,,
generic,80,909,438.5,43818.649999999994,438.18649999999997,75.01403331756592,1986,False,None,0.8863229181099802,0.038071263315271386,0.18697685430450334,,,,,,,
generic,81,1001,438.35,43832.67499999992,438.3267499999992,32.03159165382385,777,False,None,0.3245120629515223,0.011643532658914161,0.19453034061191343,,,,,,,
generic,81,101,438.5,43818.65000000001,438.1865000000001,30.258776664733887,761,False,None,0.3245120629515223,0.011643532658914161,0.19453034061191343,,,,,,,
generic,81,1102,437.9,43767.12500000008,437.6712500000008,32.43621897697449,811,False,None,0.3245120629515223,0.011643532658914161,0.19453034061191343,,,,,,,
generic,81,202,437.75,43757.67500000002,437.5767500000002,32.251755475997925,756,False,None,0.3245120629515223,0.011643532658914161,0.19453034061191343,,,,,,,
generic,81,303,438.05,43789.25000000005,437.8925000000005,31.115900993347168,737,False,None,0.3245120629515223,0.011643532658914161,0.19453034061191343,,,,,,,
generic,81,404,438.65,43841.975000000086,438.4197500000009,34.16132640838623,790,False,None,0.3245120629515223,0.011643532658914161,0.19453034061191343,,,,,,,
generic,81,505,437.75,43706.37499999994,437.0637499999994,31.61591601371765,774,False,None,0.3245120629515223,0.011643532658914161,0.19453034061191343,,,,,,,
generic,81,606,438.05,43765.10000000007,437.6510000000007,30.03696298599243,732,False,None,0.3245120629515223,0.011643532658914161,0.19453034061191343,,,,,,,
generic,81,707,438.35,43769.74999999992,437.6974999999992,30.59120535850525,738,False,None,0.3245120629515223,0.011643532658914161,0.19453034061191343,,,,,,,
generic,81,808,437.9,43789.25000000008,437.8925000000008,30.887829303741455,770,False,None,0.3245120629515223,0.011643532658914161,0.19453034061191343,,,,,,,
generic,81,909,438.65,43839.575000000084,438.3957500000008,33.026312828063965,810,False,None,0.3245120629515223,0.011643532658914161,0.19453034061191343,,,,,,,
generic,82,1001,438.65,43859.22500000008,438.5922500000008,44.772144079208374,1223,False,None,0.28288238731238907,0.382482644072911,0.12739397713170963,,,,,,,
generic,82,101,438.65,43854.42500000008,438.54425000000083,50.125426292419434,1280,False,None,0.28288238731238907,0.382482644072911,0.12739397713170963,,,,,,,
