algo,candidate_id,seed,best_final,auc_best,auc_best_norm,runtime_sec,evals_total,budget_triggered,stop_reason,cxpb,mutpb,mutation_rate,parents_rate,sel_mutation,tail_mutation,c1,c2,w,error
generic,56,606,438.65,43854.95000000008,438.54950000000076,79.7861967086792,2138,False,None,0.9457341474654625,0.3235540231718051,0.06508919128210743,,,,,,,
generic,56,707,438.65,43855.85000000008,438.5585000000008,79.90112519264221,2123,False,None,0.9457341474654625,0.3235540231718051,0.06508919128210743,,,,,,,
generic,56,808,438.65,43857.87500000008,438.5787500000008,76.70678973197937,2136,False,None,0.9457341474654625,0.3235540231718051,0.06508919128210743,,,,,,,
generic,56,909,438.65,43856.675000000076,438.56675000000075,85.24515724182129,2144,False,None,0.9457341474654625,0.3235540231718051,0.06508919128210743,,,,,,,
generic,57,1001,438.65,43835.975,438.35974999999996,33.19192457199097,792,False,None,0.30985831064162117,0.029266084629562365,0.15731794652813733,,,,,,,
generic,57,101,438.35,43789.17499999994,437.8917499999994,27.800538539886475,719,False,None,0.30985831064162117,0.029266084629562365,0.15731794652813733,,,,,,,
generic,57,1102,438.35,43760.45000000008,437.60450000000077,29.241207122802734,810,False,None,0.30985831064162117,0.029266084629562365,0.15731794652813733,,,,,,,
generic,57,202,437.9,43768.40000000003,437.6840000000003,32.201740980148315,776,False,None,0.30985831064162117,0.029266084629562365,0.15731794652813733,,,,,,,
generic,57,303,438.2,43801.17499999993,438.0117499999993,35.95825672149658,747,False,None,0.30985831064162117,0.029266084629562365,0.15731794652813733,,,,,,,
generic,57,404,438.5,43799.89999999997,437.99899999999974,38.458386182785034,783,False,None,0.30985831064162117,0.029266084629562365,0.15731794652813733,,,,,,,
generic,57,505,438.35,43801.324999999946,438.01324999999946,35.29737591743469,795,False,None,0.30985831064162117,0.029266084629562365,0.15731794652813733,,,,,,,
generic,57,606,438.65,43817.15000000004,438.1715000000004,30.212818145751953,720,False,None,0.30985831064162117,0.029266084629562365,0.15731794652813733,,,,,,,
generic,57,707,438.65,43820.30000000006,438.2030000000006,29.423644542694092,714,False,None,0.30985831064162117,0.029266084629562365,0.15731794652813733,,,,,,,
generic,57,808,438.05,43795.17500000004,437.9517500000004,31.058160066604614,736,False,None,0.30985831064162117,0.029266084629562365,0.15731794652813733,,,,,,,
generic,57,909,438.2,43804.999999999956,438.04999999999956,31.806434869766235,760,False,None,0.30985831064162117,0.029266084629562365,0.15731794652813733,,,,,,,
generic,58,1001,438.65,43858.92500000008,438.58925000000085,68.89909243583679,1868,False,None,0.6674402774240402,0.489514437403882,0.16697441830950413,,,,,,,
