algo,candidate_id,seed,best_final,auc_best,auc_best_norm,runtime_sec,evals_total,budget_triggered,stop_reason,cxpb,mutpb,mutation_rate,parents_rate,sel_mutation,tail_mutation,p_macro,p_micro,lambda_in,lambda_out,tourn_size,parent_selection,mating_selection,p_min,tau_percent,fix_last_gene,c1,c2,w,error
macro,1044,1001,438.65,43857.57500000008,438.57575000000077,82.4068763256073,2122,False,None,,,,,0.175,0.08,1.0,0.0,,,5.0,,,,,True,,,,
macro,1044,101,438.65,43858.100000000086,438.58100000000087,83.58212208747864,2122,False,None,,,,,0.175,0.08,1.0,0.0,,,5.0,,,,,True,,,,
macro,1044,1102,438.65,43860.42500000008,438.60425000000083,83.28338503837585,2122,False,None,,,,,0.175,0.08,1.0,0.0,,,5.0,,,,,True,,,,
macro,1044,202,438.65,43860.12500000008,438.6012500000008,83.35028648376465,2122,False,None,,,,,0.175,0.08,1.0,0.0,,,5.0,,,,,True,,,,
macro,1044,303,438.65,43854.725000000086,438.5472500000009,83.72507190704346,2122,False,None,,,,,0.175,0.08,1.0,0.0,,,5.0,,,,,True,,,,
macro,1044,404,438.65,43859.22500000008,438.5922500000008,83.84918260574341,2122,False,None,,,,,0.175,0.08,1.0,0.0,,,5.0,,,,,True,,,,
macro,1044,505,438.65,43858.55000000008,438.5855000000008,83.23117923736572,2122,False,None,,,,,0.175,0.08,1.0,0.0,,,5.0,,,,,True,,,,
macro,1044,606,438.65,43855.92500000008,438.5592500000008,82.73937726020813,2122,False,None,,,,,0.175,0.08,1.0,0.0,,,5.0,,,,,True,,,,
macro,1044,707,438.65,43857.57500000008,438.57575000000077,82.57461524009705,2122,False,None,,,,,0.175,0.08,1.0,0.0,,,5.0,,,,,True,,,,
macro,1044,808,438.65,43857.87500000008,438.5787500000008,82.70731806755066,2122,False,None,,,,,0.175,0.08,1.0,0.0,,,5.0,,,,,True,,,,
macro,1044,909,438.65,43859.37500000008,438.5937500000008,84.29724311828613,2122,False,None,,,,,0.175,0.08,1.0,0.0,,,5.0,,,,,True,,,,
macro,1056,1001,438.65,43855.475000000086,438.55475000000087,82.59196138381958,2122,False,None,,,,,0.175,0.15,1.0,0.0,,,5.0,,,,,True,,,,
macro,1056,101,438.65,43847.75000000007,438.4775000000007,82.36898136138916,2122,False,None,,,,,0.175,0.15,1.0,0.0,,,5.0,,,,,True,,,,
macro,1056,1102,438.65,43858.325000000084,438.5832500000008,83.6113531589508,2122,False,None,,,,,0.175,0.15,1.0,0.0,,,5.0,,,,,True,,,,
macro,1056,202,438.65,43856.37500000008,438.5637500000008,86.30081152915955,2122,False,None,,,,,0.175,0.15,1.0,0.0,,,5.0,,,,,True,,,,
macro,1056,303,438.65,43850.975000000086,438.50975000000085,84.93927264213562,2122,False,None,,,,,0.175,0.15,1.0,0.0,,,5.0,,,,,True,,,,
macro,1056,404,438.65,43859.97500000008,438.59975000000077,84.45584511756897,2122,False,None,,,,,0.175,0.15,1.0,0.0,,,5.0,,,,,True,,,,
macro,1056,505,438.65,43854.20000000008,438.54200000000077,83.3287980556488,2122,False,None,,,,,0.175,0.15,1.0,0.0,,,5.0,,,,,True,,,,
macro,1056,606,438.65,43857.42500000008,438.5742500000008,82.45168828964233,2122,False,None,,,,,0.175,0.15,1.0,0.0,,,5.0,,,,,True,,,,
